seed,thresh,param,trial,latent,predicted,stdev
87,0.0,theta,1,-0.28768,-0.18376,0.466603
87,0.0,theta,2,-0.889382,-0.259518,0.517709
87,0.0,theta,3,0.245034,0.283999,0.491178
87,0.0,theta,4,0.573229,-0.215874,0.505663
87,0.0,theta,5,-0.723962,-0.795258,0.502792
87,0.0,theta,6,-0.235548,0.074108,0.487149
87,0.0,theta,7,-0.455507,-0.360428,0.449546
87,0.0,theta,8,0.816403,0.967227,0.551674
87,0.0,theta,9,0.89114,0.987869,0.53493
87,0.0,theta,10,-1.164157,-0.697307,0.493892
87,0.0,theta,11,1.299136,0.85815,0.521695
87,0.0,theta,12,-0.39493,-1.47077,0.501104
87,0.0,theta,13,0.268337,0.324938,0.507402
87,0.0,theta,14,-0.109227,-0.153436,0.478816
87,0.0,theta,15,-1.587443,-0.703979,0.462553
87,0.0,theta,16,-0.236709,-0.535709,0.475702
87,0.0,theta,17,0.430546,0.039691,0.511893
87,0.0,theta,18,0.032975,0.012388,0.488988
87,0.0,theta,19,1.078695,0.78017,0.562019
87,0.0,theta,20,0.595242,-0.300697,0.481696
87,0.0,theta,21,-1.689282,-0.763869,0.465302
87,0.0,theta,22,0.955061,0.102159,0.463377
87,0.0,theta,23,0.011431,-0.333066,0.469341
87,0.0,theta,24,-3.038787,-0.742086,0.489237
87,0.0,theta,25,-0.016362,-0.307896,0.486034
87,0.0,theta,26,0.177966,0.240059,0.51241
87,0.0,theta,27,-0.959788,-0.911982,0.448426
87,0.0,theta,28,-0.826912,-0.78002,0.489116
87,0.0,theta,29,2.286078,1.684025,0.568897
87,0.0,theta,30,0.97319,0.556441,0.515237
87,0.0,theta,31,1.132513,0.777058,0.552704
87,0.0,theta,32,-0.124003,-0.660522,0.473278
87,0.0,theta,33,0.456778,0.35102,0.469366
87,0.0,theta,34,-0.335314,-0.442442,0.502638
87,0.0,theta,35,1.454804,1.524055,0.595536
87,0.0,theta,36,1.115302,1.284665,0.552151
87,0.0,theta,37,1.440187,0.99126,0.546677
87,0.0,theta,38,-0.599546,-0.574652,0.449292
87,0.0,theta,39,-0.107718,0.244852,0.507934
87,0.0,theta,40,0.43813,-0.30744,0.455983
87,0.0,theta,41,0.898369,0.425954,0.52858
87,0.0,theta,42,0.116015,-0.635128,0.44577
87,0.0,theta,43,-2.4408,-1.786585,0.508286
87,0.0,theta,44,0.86805,0.561468,0.552436
87,0.0,theta,45,2.154989,1.938215,0.583448
87,0.0,theta,46,-2.085815,-0.961628,0.486071
87,0.0,theta,47,0.430681,0.527741,0.537097
87,0.0,theta,48,-0.192216,-0.127248,0.501108
87,0.0,theta,49,-0.435088,-0.086836,0.47742
87,0.0,theta,50,0.533271,0.586792,0.540957
87,0.0,theta,51,0.352107,0.068207,0.51045
87,0.0,theta,52,0.685998,-0.003758,0.511466
87,0.0,theta,53,0.457289,0.184551,0.518107
87,0.0,theta,54,-0.875002,-0.23602,0.477889
87,0.0,theta,55,0.39903,0.300863,0.513278
87,0.0,theta,56,-1.285351,-1.032395,0.478649
87,0.0,theta,57,0.064363,-0.211199,0.537376
87,0.0,theta,58,0.841829,0.53965,0.480667
87,0.0,theta,59,-1.371694,-0.639774,0.438231
87,0.0,theta,60,-0.492849,-0.649406,0.480162
87,0.0,theta,61,2.478745,1.223625,0.539823
87,0.0,theta,62,-0.259478,-0.485098,0.451143
87,0.0,theta,63,0.313533,1.101835,0.492751
87,0.0,theta,64,1.446265,1.346395,0.571163
87,0.0,theta,65,-1.559842,-1.34314,0.483125
87,0.0,theta,66,-0.035079,0.403235,0.544981
87,0.0,theta,67,-0.5762,-0.228432,0.504628
87,0.0,theta,68,1.170665,0.441276,0.541215
87,0.0,theta,69,1.021274,1.527415,0.557364
87,0.0,theta,70,-0.984124,-0.025976,0.471717
87,0.0,theta,71,0.511348,0.136781,0.521915
87,0.0,theta,72,0.158204,-0.36835,0.497783
87,0.0,theta,73,0.416857,0.156454,0.47951
87,0.0,theta,74,-0.866071,-1.65572,0.489011
87,0.0,theta,75,0.434283,1.11872,0.598714
87,0.0,theta,76,-0.201863,-0.229063,0.527427
87,0.0,theta,77,-0.590046,0.001654,0.487693
87,0.0,theta,78,3.123477,2.30887,0.610755
87,0.0,theta,79,-1.486021,-0.578489,0.470071
87,0.0,theta,80,1.198604,0.502193,0.537328
87,0.0,theta,81,-0.251016,-0.984658,0.494311
87,0.0,theta,82,0.612219,1.17217,0.520093
87,0.0,theta,83,1.119669,1.551505,0.57202
87,0.0,theta,84,-0.411158,-0.051335,0.46233
87,0.0,theta,85,0.374129,0.114644,0.495916
87,0.0,theta,86,-0.805763,-1.180475,0.437452
87,0.0,theta,87,-1.654006,-1.30874,0.491804
87,0.0,theta,88,-0.10005,-0.244875,0.450978
87,0.0,theta,89,1.839473,1.21526,0.542427
87,0.0,theta,90,-0.543591,-0.845414,0.498017
87,0.0,theta,91,-2.663118,-1.360235,0.490707
87,0.0,theta,92,0.154222,-0.554214,0.559413
87,0.0,theta,93,0.07804,0.499622,0.526352
87,0.0,theta,94,1.061816,1.37881,0.554474
87,0.0,theta,95,0.533465,0.873583,0.519974
87,0.0,theta,96,-0.829234,-0.494408,0.435476
87,0.0,theta,97,-0.697792,-1.115845,0.5038
87,0.0,theta,98,-0.051188,-0.160026,0.496505
87,0.0,theta,99,0.25304,0.012523,0.530722
87,0.0,theta,100,-0.034135,0.150136,0.478853
87,0.0,theta,101,0.473356,1.18317,0.544399
87,0.0,theta,102,-0.99018,-0.830381,0.444104
87,0.0,theta,103,-2.112747,-1.35403,0.491041
87,0.0,theta,104,-0.270238,-0.955384,0.492116
87,0.0,theta,105,0.931945,0.949148,0.550579
87,0.0,theta,106,-0.424429,-0.646172,0.490202
87,0.0,theta,107,-1.31365,-0.798533,0.503271
87,0.0,theta,108,-1.016898,-0.216094,0.455234
87,0.0,theta,109,-2.410618,-1.824555,0.503232
87,0.0,theta,110,1.330377,1.32155,0.554071
87,0.0,theta,111,-0.995076,-0.693034,0.48893
87,0.0,theta,112,0.438669,0.593847,0.550314
87,0.0,theta,113,-0.920041,-0.333382,0.491086
87,0.0,theta,114,2.239046,1.429965,0.556301
