seed,thresh,param,trial,latent,predicted,stdev
34,0.0,theta,1,-0.334804,-0.307042,0.527302
34,0.0,theta,2,0.391507,-0.083008,0.530086
34,0.0,theta,3,0.696801,0.603608,0.513408
34,0.0,theta,4,-1.119371,-1.14177,0.483989
34,0.0,theta,5,0.508305,0.361702,0.496681
34,0.0,theta,6,-1.209067,-0.239989,0.42008
34,0.0,theta,7,-1.591038,-0.969057,0.446135
34,0.0,theta,8,-0.555311,0.390837,0.536977
34,0.0,theta,9,1.895954,1.297555,0.575365
34,0.0,theta,10,1.486919,2.185335,0.616652
34,0.0,theta,11,-0.406126,-0.003804,0.521665
34,0.0,theta,12,-1.218004,-1.364755,0.470776
34,0.0,theta,13,0.249555,-0.023342,0.532108
34,0.0,theta,14,-1.752915,-1.163235,0.508703
34,0.0,theta,15,0.368682,-0.417454,0.493314
34,0.0,theta,16,-1.483498,-1.12997,0.479584
34,0.0,theta,17,-1.362213,-0.946406,0.505775
34,0.0,theta,18,0.11529,0.136051,0.512406
34,0.0,theta,19,2.122117,1.29112,0.593531
34,0.0,theta,20,0.92689,0.853278,0.527004
34,0.0,theta,21,1.742317,1.459885,0.571763
34,0.0,theta,22,-1.026526,-1.64,0.517686
34,0.0,theta,23,-0.190634,-0.537248,0.475124
34,0.0,theta,24,-0.463277,-0.65754,0.45275
34,0.0,theta,25,0.5252,0.043843,0.487934
34,0.0,theta,26,-1.343678,-1.176565,0.429605
34,0.0,theta,27,1.5455,-0.207282,0.518287
34,0.0,theta,28,-0.410867,0.280338,0.487987
34,0.0,theta,29,-0.097285,-0.071591,0.43812
34,0.0,theta,30,-2.411164,-1.210095,0.504871
34,0.0,theta,31,0.548682,0.227791,0.537603
34,0.0,theta,32,-0.816844,0.348588,0.500396
34,0.0,theta,33,0.850498,0.34019,0.500659
34,0.0,theta,34,0.098035,0.345902,0.503248
34,0.0,theta,35,-0.159693,-0.263789,0.505431
34,0.0,theta,36,0.580901,0.439999,0.520906
34,0.0,theta,37,-0.232535,-0.30356,0.478787
34,0.0,theta,38,-0.216336,0.023231,0.45482
34,0.0,theta,39,-1.637735,-0.847058,0.487434
34,0.0,theta,40,0.685125,1.361525,0.571295
34,0.0,theta,41,0.474656,0.589661,0.509402
34,0.0,theta,42,-2.361607,-1.78282,0.527301
34,0.0,theta,43,0.170435,-0.331244,0.456929
34,0.0,theta,44,-0.437808,-1.378335,0.515258
34,0.0,theta,45,-0.543527,-0.408833,0.533485
34,0.0,theta,46,-0.405507,-0.386984,0.490177
34,0.0,theta,47,0.3537,0.432127,0.48323
34,0.0,theta,48,0.36704,0.198425,0.521576
34,0.0,theta,49,-0.833727,-0.436328,0.485949
34,0.0,theta,50,0.208739,0.995644,0.540842
34,0.0,theta,51,-0.066938,-0.618024,0.510678
34,0.0,theta,52,-0.085739,-0.344882,0.469664
34,0.0,theta,53,0.020321,-0.028459,0.485707
34,0.0,theta,54,1.122595,1.37178,0.579617
34,0.0,theta,55,-0.171183,-0.715686,0.488441
34,0.0,theta,56,0.449671,0.522183,0.550826
34,0.0,theta,57,2.30327,1.228035,0.55347
34,0.0,theta,58,2.110088,1.16344,0.543797
34,0.0,theta,59,0.779582,0.377358,0.512454
34,0.0,theta,60,0.004914,0.2631,0.503232
34,0.0,theta,61,1.008533,1.8231,0.633407
34,0.0,theta,62,0.384217,-0.690232,0.486429
34,0.0,theta,63,-0.346594,-1.13202,0.505664
34,0.0,theta,64,-0.774331,-0.390968,0.515036
34,0.0,theta,65,-1.100603,-1.071965,0.49709
34,0.0,theta,66,-1.3314,-1.40105,0.507226
34,0.0,theta,67,-0.665085,-0.5889,0.446503
34,0.0,theta,68,2.735499,2.21859,0.61333
34,0.0,theta,69,3.000076,1.883635,0.616731
34,0.0,theta,70,-0.251621,0.960906,0.536296
34,0.0,theta,71,-0.738846,-0.509358,0.467037
34,0.0,theta,72,0.02421,0.310825,0.481145
34,0.0,theta,73,1.045137,0.987117,0.565
34,0.0,theta,74,0.015657,0.180668,0.484268
34,0.0,theta,75,-0.474809,0.211084,0.493538
34,0.0,theta,76,0.970242,0.582947,0.521581
34,0.0,theta,77,0.614324,0.217615,0.477403
34,0.0,theta,78,-0.787159,-0.802336,0.449428
34,0.0,theta,79,-1.198601,-0.413964,0.51823
34,0.0,theta,80,-0.04267,-0.500312,0.413217
34,0.0,theta,81,-1.036973,-0.735786,0.465638
34,0.0,theta,82,-0.287162,-0.438468,0.459245
34,0.0,theta,83,0.523582,0.312443,0.524629
34,0.0,theta,84,1.685926,0.572017,0.518885
34,0.0,theta,85,-1.399068,-1.65784,0.514965
34,0.0,theta,86,0.406331,0.388302,0.562766
34,0.0,theta,87,-0.929535,-1.435915,0.510838
34,0.0,theta,88,0.771513,1.37283,0.597092
34,0.0,theta,89,-0.200966,-0.256646,0.488511
34,0.0,theta,90,-0.114905,-0.250472,0.460807
34,0.0,theta,91,-0.771886,-0.734458,0.496575
34,0.0,theta,92,0.412103,0.682754,0.50262
34,0.0,theta,93,-1.572367,-1.301005,0.502226
34,0.0,theta,94,-1.331754,-0.700778,0.524764
34,0.0,theta,95,1.464925,1.32659,0.546669
34,0.0,theta,96,-1.079504,-0.551734,0.47725
34,0.0,theta,97,-0.021478,-0.490868,0.525775
34,0.0,theta,98,1.562269,1.741445,0.592342
34,0.0,theta,99,-0.133753,0.522936,0.526864
34,0.0,theta,100,0.211174,0.080328,0.502927
34,0.0,theta,101,-0.71861,-0.149305,0.480548
34,0.0,theta,102,-0.910811,-1.14777,0.521874
34,0.0,theta,103,-0.462996,-0.962247,0.498185
34,0.0,theta,104,0.386503,0.865108,0.536732
34,0.0,theta,105,0.183957,0.952105,0.562095
34,0.0,theta,106,-1.214561,-0.794089,0.526583
34,0.0,theta,107,0.064541,0.07251,0.506993
34,0.0,theta,108,1.51269,1.08477,0.549073
34,0.0,theta,109,0.968055,1.292855,0.588213
34,0.0,theta,110,-0.312603,-0.656422,0.436597
34,0.0,theta,111,-1.848198,-1.25508,0.531489
34,0.0,theta,112,0.421296,0.407143,0.470216
34,0.0,theta,113,-0.048077,-0.324708,0.500545
34,0.0,theta,114,0.21784,0.442358,0.522579
34,0.0,theta,115,-0.48256,-0.619676,0.473416
34,0.0,theta,116,-0.208377,-0.218996,0.455413
34,0.0,theta,117,-0.570481,-0.961002,0.467358
34,0.0,theta,118,0.077253,0.156207,0.483399
34,0.0,theta,119,-0.11747,-0.279728,0.486489
34,0.0,theta,120,-0.550781,-0.245684,0.444523
34,0.0,theta,121,-2.028305,-1.096995,0.478962
34,0.0,theta,122,1.412579,1.5299,0.573895
34,0.0,theta,123,-0.832939,-0.805634,0.492821
