seed,thresh,param,trial,latent,predicted,stdev
72,0.0,theta,1,1.508178,1.077165,0.530329
72,0.0,theta,2,-0.397354,-0.195512,0.505477
72,0.0,theta,3,-0.620192,-0.073002,0.485269
72,0.0,theta,4,-1.474642,-1.85061,0.492179
72,0.0,theta,5,-1.581622,-0.735418,0.441844
72,0.0,theta,6,-0.311672,-0.328034,0.500889
72,0.0,theta,7,-2.307585,-1.29698,0.498453
72,0.0,theta,8,-0.516762,-0.609617,0.496397
72,0.0,theta,9,-0.299908,-0.572494,0.507324
72,0.0,theta,10,-0.372019,0.208135,0.512136
72,0.0,theta,11,1.686935,0.978702,0.510552
72,0.0,theta,12,-0.951383,-0.869262,0.493155
72,0.0,theta,13,-1.049731,-0.809353,0.48221
72,0.0,theta,14,0.521005,1.48137,0.572179
72,0.0,theta,15,-1.268965,-0.975604,0.472003
72,0.0,theta,16,0.252398,-0.006763,0.51869
72,0.0,theta,17,0.406681,-0.375066,0.462181
72,0.0,theta,18,0.285402,0.394168,0.5006
72,0.0,theta,19,-0.875237,-0.507378,0.496849
72,0.0,theta,20,-1.456545,-0.595229,0.493078
72,0.0,theta,21,0.455265,-0.060997,0.497608
72,0.0,theta,22,0.397782,-0.315236,0.474264
72,0.0,theta,23,-1.353518,-1.607005,0.481012
72,0.0,theta,24,0.032771,-0.08437,0.475253
72,0.0,theta,25,1.451741,0.959606,0.524558
72,0.0,theta,26,0.200349,-0.021795,0.476772
72,0.0,theta,27,0.506033,0.431663,0.503843
72,0.0,theta,28,-2.60083,-1.27297,0.447184
72,0.0,theta,29,0.16693,-0.287716,0.474387
72,0.0,theta,30,-0.349385,-0.589354,0.467635
72,0.0,theta,31,-2.182208,-1.21586,0.449278
72,0.0,theta,32,1.428002,1.49473,0.566716
72,0.0,theta,33,0.015118,-0.703908,0.486688
72,0.0,theta,34,0.209855,0.963856,0.504264
72,0.0,theta,35,1.108345,1.40674,0.585785
72,0.0,theta,36,-0.608899,0.390178,0.52012
72,0.0,theta,37,-0.64089,-0.891708,0.446946
72,0.0,theta,38,-1.192802,0.291745,0.505662
72,0.0,theta,39,-0.885645,-0.113181,0.482537
72,0.0,theta,40,-0.563649,-1.228145,0.461157
72,0.0,theta,41,-0.688205,-0.400872,0.498935
72,0.0,theta,42,0.122409,0.277761,0.510442
72,0.0,theta,43,-0.297469,-0.800563,0.493341
72,0.0,theta,44,-1.105975,-1.80656,0.520343
72,0.0,theta,45,-1.322029,-1.20158,0.486399
72,0.0,theta,46,-2.151727,-1.051625,0.474229
72,0.0,theta,47,-2.70205,-1.555705,0.473853
72,0.0,theta,48,0.241825,0.622227,0.503923
72,0.0,theta,49,0.435788,1.031145,0.533635
72,0.0,theta,50,0.101874,-0.096458,0.487433
72,0.0,theta,51,2.175597,2.19636,0.589843
72,0.0,theta,52,0.268794,0.295808,0.499554
72,0.0,theta,53,-0.550226,-0.307909,0.46606
72,0.0,theta,54,0.804381,1.0502,0.533821
72,0.0,theta,55,0.179212,-0.196708,0.493498
72,0.0,theta,56,-2.295691,-1.322755,0.495069
72,0.0,theta,57,0.463057,0.727672,0.542753
72,0.0,theta,58,-1.573762,-0.882534,0.459559
