seed,thresh,param,trial,latent,predicted,stdev
41,0.0,theta,1,0.365169,0.905028,0.603509
41,0.0,theta,2,0.868476,1.6071,0.635008
41,0.0,theta,3,-1.139792,-1.12381,0.564963
41,0.0,theta,4,0.180561,0.084494,0.572868
41,0.0,theta,5,1.478632,0.835174,0.554112
41,0.0,theta,6,1.219942,1.01779,0.608692
41,0.0,theta,7,-0.206238,0.518855,0.564978
41,0.0,theta,8,1.270276,0.571847,0.529818
41,0.0,theta,9,-0.812445,-0.794239,0.502144
41,0.0,theta,10,-1.801953,-0.932176,0.468444
41,0.0,theta,11,0.259327,0.359944,0.511286
41,0.0,theta,12,0.529393,0.673465,0.558979
41,0.0,theta,13,-0.243288,-0.433919,0.517777
41,0.0,theta,14,-0.766005,0.177292,0.560612
41,0.0,theta,15,0.010791,0.239726,0.537353
41,0.0,theta,16,-0.138956,0.758857,0.521065
41,0.0,theta,17,0.784495,0.65846,0.572611
41,0.0,theta,18,0.020711,0.172029,0.530585
41,0.0,theta,19,0.478061,1.01187,0.5884
41,0.0,theta,20,-0.246299,0.142614,0.500735
41,0.0,theta,21,1.822052,2.07461,0.65261
41,0.0,theta,22,0.402732,-0.154776,0.474202
41,0.0,theta,23,0.697246,0.849341,0.574974
41,0.0,theta,24,0.745308,0.3159,0.55257
41,0.0,theta,25,0.011309,-0.504493,0.484013
41,0.0,theta,26,1.180638,1.25191,0.601609
41,0.0,theta,27,-0.558541,-0.802006,0.523969
41,0.0,theta,28,-0.566887,-0.266403,0.497787
41,0.0,theta,29,1.071832,0.53012,0.549647
41,0.0,theta,30,-0.385317,-0.428897,0.484327
41,0.0,theta,31,0.512861,0.366232,0.552623
41,0.0,theta,32,-0.38582,0.124056,0.57212
41,0.0,theta,33,-0.018788,0.192212,0.536083
41,0.0,theta,34,0.143854,0.786114,0.58861
41,0.0,theta,35,0.758459,0.692496,0.555503
41,0.0,theta,36,0.413024,0.506266,0.56823
41,0.0,theta,37,1.325547,0.83615,0.573002
41,0.0,theta,38,-0.390789,0.00078,0.528724
41,0.0,theta,39,1.676413,1.36345,0.624983
41,0.0,theta,40,0.78666,1.264045,0.601932
41,0.0,theta,41,-0.237151,-0.143864,0.55745
41,0.0,theta,42,0.821033,0.657877,0.555416
41,0.0,theta,43,-1.173004,-0.385523,0.522048
41,0.0,theta,44,0.545658,-0.08777,0.500968
41,0.0,theta,45,-2.027261,-1.583915,0.522095
41,0.0,theta,46,1.070806,-0.069053,0.53852
41,0.0,theta,47,0.802869,0.646709,0.574675
41,0.0,theta,48,0.04288,-0.349362,0.516111
41,0.0,theta,49,0.053796,0.084407,0.550936
41,0.0,theta,50,-2.413326,-2.297025,0.530672
41,0.0,theta,51,0.461664,-0.335156,0.510963
41,0.0,theta,52,-1.658206,-1.569475,0.525002
41,0.0,theta,53,0.123764,-0.278695,0.535836
41,0.0,theta,54,-0.864277,-0.814868,0.523434
41,0.0,theta,55,-0.372058,0.079692,0.579291
41,0.0,theta,56,0.562719,0.842606,0.581509
41,0.0,theta,57,0.055361,0.320763,0.538351
41,0.0,theta,58,0.47628,1.04636,0.594925
41,0.0,theta,59,-0.020582,0.438288,0.524185
41,0.0,theta,60,1.202054,0.7957,0.597268
41,0.0,theta,61,-1.088854,-0.878532,0.497858
41,0.0,theta,62,-0.481655,-0.403094,0.583975
41,0.0,theta,63,0.815561,0.886602,0.545866
41,0.0,theta,64,-0.629246,-0.235844,0.491973
41,0.0,theta,65,0.191732,-0.195519,0.519153
41,0.0,theta,66,1.58097,0.371368,0.532701
41,0.0,theta,67,-0.180737,0.204422,0.514112
41,0.0,theta,68,2.350709,0.805934,0.591297
41,0.0,theta,69,0.023,0.22766,0.504688
41,0.0,theta,70,0.566615,0.989598,0.574636
41,0.0,theta,71,1.276126,0.907156,0.571825
41,0.0,theta,72,1.031381,-0.083511,0.50676
41,0.0,theta,73,-1.473254,-1.713365,0.577322
41,0.0,theta,74,0.250008,-0.116034,0.551347
41,0.0,theta,75,1.206193,0.71212,0.579705
41,0.0,theta,76,-1.868027,-1.369215,0.514547
41,0.0,theta,77,-1.704533,-0.946485,0.520244
41,0.0,theta,78,-1.795878,-1.03858,0.516337
41,0.0,theta,79,-0.525776,-0.293205,0.506457
41,0.0,theta,80,-0.108398,1.140575,0.585413
41,0.0,theta,81,1.120893,0.959186,0.576768
41,0.0,theta,82,0.970276,0.120225,0.53989
41,0.0,theta,83,1.956624,1.212985,0.634739
41,0.0,theta,84,0.501502,0.605922,0.547765
41,0.0,theta,85,-1.098884,-0.568742,0.480759
41,0.0,theta,86,2.457728,1.15169,0.576038
41,0.0,theta,87,0.733255,-0.377142,0.535669
41,0.0,theta,88,1.271866,1.54509,0.635009
41,0.0,theta,89,-0.369209,-0.526563,0.561173
41,0.0,theta,90,0.341568,-0.071625,0.545648
41,0.0,theta,91,0.630535,-0.026314,0.512216
41,0.0,theta,92,-1.330058,-0.944802,0.53324
41,0.0,theta,93,0.307434,0.218682,0.530271
41,0.0,theta,94,-1.459729,-1.229905,0.488738
41,0.0,theta,95,0.263865,1.131215,0.597413
41,0.0,theta,96,-1.480463,-1.23451,0.523789
41,0.0,theta,97,-1.000145,-1.184925,0.503902
41,0.0,theta,98,0.112801,-0.136258,0.539671
41,0.0,theta,99,1.137981,0.885521,0.592075
41,0.0,theta,100,2.30915,1.65809,0.631659
41,0.0,theta,101,-0.853003,-0.011968,0.519202
41,0.0,theta,102,0.907145,-0.232684,0.523125
41,0.0,theta,103,-0.312328,-0.544601,0.504917
41,0.0,theta,104,0.129816,-0.211855,0.493061
41,0.0,theta,105,-2.277821,-1.40481,0.488078
41,0.0,theta,106,1.398869,0.822544,0.595568
41,0.0,theta,107,-1.601325,-1.623065,0.471492
41,0.0,theta,108,0.600977,1.41049,0.580999
41,0.0,theta,109,0.347275,0.777832,0.582821
41,0.0,theta,110,-1.524251,-0.414044,0.54206
41,0.0,theta,111,-0.397046,-0.108094,0.523979
41,0.0,theta,112,-0.666816,-0.806984,0.498636
41,0.0,theta,113,0.599374,0.476238,0.575483
41,0.0,theta,114,0.574646,-0.081524,0.512039
41,0.0,theta,115,0.763869,0.7595,0.580797
41,0.0,theta,116,-0.105893,0.203729,0.515465
41,0.0,theta,117,-0.573887,-0.710983,0.471662
41,0.0,theta,118,-1.545956,-0.569441,0.52897
41,0.0,theta,119,-2.316471,-0.970337,0.491823
41,0.0,theta,120,-1.956205,-1.57007,0.481912
41,0.0,theta,121,0.698573,0.971274,0.582148
41,0.0,theta,122,0.96473,0.719958,0.579162
41,0.0,theta,123,-0.057086,0.060816,0.526422
41,0.0,theta,124,2.268104,1.33824,0.599905
41,0.0,theta,125,-3.295935,-1.727905,0.478258
41,0.0,theta,126,0.994582,0.923594,0.581677
41,0.0,theta,127,-0.872734,-0.423107,0.486524
41,0.0,theta,128,1.013622,0.488464,0.553074
41,0.0,theta,129,-1.650979,-0.908832,0.504485
41,0.0,theta,130,1.90594,1.64663,0.614376
41,0.0,theta,131,-0.722388,-0.485508,0.539711
41,0.0,theta,132,0.294406,0.861002,0.565809
41,0.0,theta,133,-0.730591,-0.516762,0.50661
41,0.0,theta,134,0.066371,0.013881,0.499203
41,0.0,theta,135,-1.567999,-1.660095,0.513288
41,0.0,theta,136,-0.546446,-0.126678,0.536192
41,0.0,theta,137,1.415957,1.10932,0.588621
41,0.0,theta,138,0.626763,0.177362,0.529791
41,0.0,theta,139,1.855326,1.41843,0.617585
41,0.0,theta,140,0.697669,0.432938,0.551015
41,0.0,theta,141,-1.086806,-0.608486,0.53234
41,0.0,theta,142,-1.464895,-0.544066,0.469932
41,0.0,theta,143,-0.762076,-1.03984,0.480094
41,0.0,theta,144,0.731748,0.28316,0.55796
41,0.0,theta,145,-0.314538,0.243663,0.530937
41,0.0,theta,146,-0.119586,-0.306678,0.473675
41,0.0,theta,147,-1.12214,-1.24933,0.53651
41,0.0,theta,148,-2.040274,-1.493685,0.49232
41,0.0,theta,149,1.129885,0.758322,0.582482
41,0.0,theta,150,0.511076,0.65804,0.579682
41,0.0,theta,151,-1.361232,-0.44727,0.478208
41,0.0,theta,152,1.95732,1.538865,0.60039
41,0.0,theta,153,-0.528685,-0.526242,0.519651
41,0.0,theta,154,1.747445,1.21242,0.594318
41,0.0,theta,155,1.699762,1.09927,0.606724
41,0.0,theta,156,1.701449,1.448325,0.595061
41,0.0,theta,157,-1.334343,-1.42913,0.488621
41,0.0,theta,158,0.326411,0.303076,0.544231
41,0.0,theta,159,-0.883876,0.370036,0.499953
41,0.0,theta,160,-0.788745,-0.927502,0.472645
41,0.0,theta,161,1.521759,1.804125,0.608497
41,0.0,theta,162,-0.316941,-0.204082,0.545023
41,0.0,theta,163,-0.643343,-1.06549,0.508712
41,0.0,theta,164,0.601974,0.709027,0.578688
41,0.0,theta,165,-0.190698,-0.925048,0.474777
41,0.0,theta,166,-1.105112,-1.422705,0.539472
41,0.0,theta,167,-0.029907,0.456666,0.525425
41,0.0,theta,168,0.568225,0.594372,0.554345
41,0.0,theta,169,1.230154,1.496135,0.62178
41,0.0,theta,170,0.549697,-0.693269,0.496676
41,0.0,theta,171,0.239645,0.841424,0.598515
41,0.0,theta,172,-0.55789,-0.416054,0.482846
41,0.0,theta,173,-0.19323,-0.332256,0.477964
41,0.0,theta,174,-0.783231,-0.815371,0.515796
41,0.0,theta,175,-0.316525,-0.177075,0.497429
41,0.0,theta,176,0.7025,0.817016,0.563127
41,0.0,theta,177,0.238337,0.430323,0.580828
41,0.0,theta,178,-0.713959,-0.616803,0.508315
41,0.0,theta,179,0.810202,0.724592,0.568656
41,0.0,theta,180,1.150246,0.800246,0.555795
41,0.0,theta,181,-0.302636,0.289323,0.555857
41,0.0,theta,182,0.664529,-0.392514,0.47661
41,0.0,theta,183,0.815812,1.176225,0.599571
41,0.0,theta,184,-1.671681,-1.961515,0.567581
41,0.0,theta,185,0.194364,0.106793,0.522332
41,0.0,theta,186,-0.132512,0.715256,0.585948
41,0.0,theta,187,-0.761147,-0.498581,0.488913
41,0.0,theta,188,-0.272624,-0.643834,0.50159
41,0.0,theta,189,-1.363051,-1.127385,0.536073
41,0.0,theta,190,0.588618,-0.028276,0.522282
41,0.0,theta,191,-1.04121,-1.40984,0.499219
41,0.0,theta,192,-0.896127,-1.13185,0.542469
41,0.0,theta,193,-0.068247,0.047129,0.550011
41,0.0,theta,194,1.633239,1.91057,0.629523
41,0.0,theta,195,2.092084,2.51567,0.674545
41,0.0,theta,196,-0.351012,-0.037324,0.535354
41,0.0,theta,197,0.128152,0.162075,0.555108
41,0.0,theta,198,-1.111336,-0.577507,0.471961
41,0.0,theta,199,-1.297073,-0.222292,0.527533
41,0.0,theta,200,-0.787575,-0.44347,0.503188
41,0.0,theta,201,0.897632,0.704944,0.548948
41,0.0,theta,202,0.382003,0.32527,0.563547
41,0.0,theta,203,-0.53521,-0.407418,0.518038
41,0.0,theta,204,0.065042,0.326258,0.569728
41,0.0,theta,205,-0.524025,-0.038933,0.484157
41,0.0,theta,206,-1.083823,-1.232935,0.47839
41,0.0,theta,207,-0.722006,-0.252957,0.554814
41,0.0,theta,208,0.923221,0.951402,0.605959
41,0.0,theta,209,0.425361,0.135655,0.532537
41,0.0,theta,210,-1.022463,-0.653261,0.498736
41,0.0,theta,211,0.815686,0.908768,0.601687
41,0.0,theta,212,0.162981,0.430831,0.586906
41,0.0,theta,213,1.186008,0.889342,0.58095
41,0.0,theta,214,-1.305148,-1.917775,0.510268
41,0.0,theta,215,1.225474,0.86018,0.581386
41,0.0,theta,216,0.1963,-0.339124,0.535102
41,0.0,theta,217,0.194556,-0.136757,0.498832
41,0.0,theta,218,1.483586,0.14885,0.574763
41,0.0,theta,219,-1.861934,-1.94829,0.548216
41,0.0,theta,220,-2.053856,-1.49354,0.520072
41,0.0,theta,221,-0.075933,-1.01163,0.50389
41,0.0,theta,222,0.685759,1.031625,0.600511
41,0.0,theta,223,-0.926004,-0.730869,0.56159
41,0.0,theta,224,1.5452,1.116335,0.58005
41,0.0,theta,225,0.992602,0.975673,0.601759
41,0.0,theta,226,1.812007,1.15118,0.609452
41,0.0,theta,227,1.459933,0.712331,0.555017
41,0.0,theta,228,-0.920465,-0.456906,0.507289
41,0.0,theta,229,0.867881,1.85968,0.650273
41,0.0,theta,230,0.782048,0.215455,0.518367
41,0.0,theta,231,1.306698,0.512074,0.571426
41,0.0,theta,232,-0.670326,-0.924752,0.489502
41,0.0,theta,233,-1.061784,-0.548738,0.514693
41,0.0,theta,234,0.133311,-0.762981,0.528335
41,0.0,theta,235,0.945905,1.58039,0.634461
41,0.0,theta,236,1.092251,1.39134,0.591314
41,0.0,theta,237,0.101871,-0.66476,0.507162
41,0.0,theta,238,-1.711918,-1.146945,0.468601
41,0.0,theta,239,-2.518567,-1.025935,0.464427
41,0.0,theta,240,0.649234,0.650464,0.553846
41,0.0,theta,241,0.557651,0.242056,0.537622
41,0.0,theta,242,-0.246204,-0.274602,0.518053
41,0.0,theta,243,0.384363,0.012948,0.520702
41,0.0,theta,244,0.186902,-0.013536,0.576278
41,0.0,theta,245,0.221711,-0.31188,0.47426
41,0.0,theta,246,-0.000391,0.025036,0.525178
41,0.0,theta,247,-0.182673,-0.125745,0.568788
41,0.0,theta,248,1.367144,0.886723,0.588068
41,0.0,theta,249,0.992037,0.003851,0.564785
41,0.0,theta,250,-0.026569,-0.47277,0.476744
41,0.0,theta,251,-0.850225,-0.468622,0.518784
41,0.0,theta,252,0.255482,0.06283,0.493481
41,0.0,theta,253,2.015353,1.24742,0.600027
41,0.0,theta,254,-0.901033,-1.402245,0.505005
41,0.0,theta,255,-1.211819,-0.733178,0.496166
41,0.0,theta,256,-0.892203,-0.925635,0.476085
41,0.0,theta,257,0.083135,0.028681,0.524509
41,0.0,theta,258,0.422295,-0.110841,0.543743
41,0.0,theta,259,-0.165902,-1.133265,0.50907
41,0.0,theta,260,3.294119,2.26313,0.661126
41,0.0,theta,261,1.411004,0.91229,0.593192
41,0.0,theta,262,-1.789166,-1.793095,0.500244
41,0.0,theta,263,0.34341,0.68844,0.581016
41,0.0,theta,264,-1.809752,-2.1088,0.511714
41,0.0,theta,265,0.793397,0.498686,0.569871
41,0.0,theta,266,-0.791309,-0.723938,0.460464
41,0.0,theta,267,0.763601,0.223618,0.535472
41,0.0,theta,268,0.775527,0.698879,0.569432
41,0.0,theta,269,0.83762,0.235788,0.54812
41,0.0,theta,270,0.15549,-0.358804,0.495001
41,0.0,theta,271,0.411747,0.496647,0.579278
41,0.0,theta,272,1.306575,1.162825,0.591189
41,0.0,theta,273,-0.741029,-0.021773,0.547041
41,0.0,theta,274,0.173081,0.263002,0.523417
41,0.0,theta,275,-0.394772,-0.53433,0.482763
41,0.0,theta,276,-0.070942,-0.090906,0.495882
41,0.0,theta,277,0.008742,0.762835,0.555188
41,0.0,theta,278,-0.243482,0.138294,0.554748
41,0.0,theta,279,-1.295107,-0.910149,0.513064
41,0.0,theta,280,0.327045,0.870604,0.565092
41,0.0,theta,281,1.526446,1.072495,0.592841
41,0.0,theta,282,-0.861292,-0.74763,0.534278
41,0.0,theta,283,0.975667,0.543016,0.574994
41,0.0,theta,284,-0.423736,-0.42847,0.51266
41,0.0,theta,285,-0.513678,-0.297422,0.51183
41,0.0,theta,286,0.429573,0.900772,0.567828
41,0.0,theta,287,0.92804,0.716924,0.557626
41,0.0,theta,288,-0.489341,-0.60557,0.530509
41,0.0,theta,289,-0.592758,-0.22002,0.505436
41,0.0,theta,290,-1.042728,-0.163785,0.583311
41,0.0,theta,291,0.019742,-0.033997,0.501697
41,0.0,theta,292,-0.191377,0.328413,0.520747
41,0.0,theta,293,1.031382,0.467834,0.522867
41,0.0,theta,294,0.425448,0.785973,0.528917
41,0.0,theta,295,-1.786406,-1.397025,0.483366
41,0.0,theta,296,0.323335,0.332522,0.561462
41,0.0,theta,297,1.317832,0.969704,0.613515
41,0.0,theta,298,-0.054537,-0.64234,0.479044
41,0.0,theta,299,-1.162701,-0.279421,0.543583
41,0.0,theta,300,1.466297,1.19135,0.616552
41,0.0,theta,301,-1.426865,-1.34847,0.496148
41,0.0,theta,302,0.908904,0.752932,0.580235
41,0.0,theta,303,-0.577312,-0.778932,0.489858
41,0.0,theta,304,1.567327,0.837644,0.578701
41,0.0,theta,305,0.932809,0.434664,0.578274
41,0.0,theta,306,0.461585,0.17628,0.557349
41,0.0,theta,307,-0.853769,-0.103941,0.518091
41,0.0,theta,308,0.85162,1.177715,0.591716
41,0.0,theta,309,-0.345685,-0.579872,0.477379
41,0.0,theta,310,0.073964,-0.0496,0.551945
41,0.0,theta,311,-0.463766,-0.235918,0.502959
41,0.0,theta,312,0.542843,1.00527,0.58212
41,0.0,theta,313,-1.168366,-1.091035,0.554109
41,0.0,theta,314,0.683626,0.796342,0.582661
41,0.0,theta,315,1.277881,0.920712,0.575462
41,0.0,theta,316,1.433447,0.588358,0.576912
41,0.0,theta,317,1.033583,0.63873,0.562291
41,0.0,theta,318,0.759619,0.790388,0.565663
41,0.0,theta,319,0.489606,0.50529,0.537856
41,0.0,theta,320,0.426693,0.387404,0.547087
41,0.0,theta,321,0.263391,0.435553,0.530801
41,0.0,theta,322,-0.085399,0.353446,0.543242
41,0.0,theta,323,-0.238755,0.113886,0.583735
41,0.0,theta,324,0.632815,0.080683,0.513308
41,0.0,theta,325,0.617414,0.402576,0.542634
41,0.0,theta,326,-0.154106,-0.400571,0.466277
41,0.0,theta,327,0.924987,-0.02358,0.540268
41,0.0,theta,328,0.119229,-0.395674,0.52784
41,0.0,theta,329,1.481881,0.654707,0.532374
41,0.0,theta,330,0.52722,0.580178,0.55708
41,0.0,theta,331,0.232489,-0.291176,0.536478
41,0.0,theta,332,-0.504807,-0.794938,0.538536
41,0.0,theta,333,-0.768315,-1.177445,0.508535
41,0.0,theta,334,1.898931,1.188305,0.615343
41,0.0,theta,335,1.049445,0.932277,0.593009
41,0.0,theta,336,0.273981,0.155508,0.54264
41,0.0,theta,337,0.374454,0.504479,0.52489
41,0.0,theta,338,1.314781,1.53199,0.630588
41,0.0,theta,339,0.258165,0.58295,0.557095
41,0.0,theta,340,-0.772492,-0.634395,0.508773
41,0.0,theta,341,-1.099804,-0.882226,0.482399
41,0.0,theta,342,0.934895,-0.340962,0.554148
41,0.0,theta,343,0.780237,0.645764,0.547095
41,0.0,theta,344,-0.981616,-1.57529,0.521786
41,0.0,theta,345,0.38482,0.853522,0.586298
41,0.0,theta,346,-0.37012,0.16487,0.536516
41,0.0,theta,347,-0.120479,-0.331492,0.529199
41,0.0,theta,348,-2.394164,-1.57453,0.523926
41,0.0,theta,349,-1.561675,-0.92974,0.53456
41,0.0,theta,350,0.55208,0.662376,0.55762
41,0.0,theta,351,-0.847615,-0.13619,0.517703
41,0.0,theta,352,0.535618,0.401262,0.558409
41,0.0,theta,353,-1.099553,-1.41701,0.485927
41,0.0,theta,354,1.471501,1.475505,0.634252
41,0.0,theta,355,-0.283609,-0.060128,0.542477
41,0.0,theta,356,0.31849,-0.0847,0.532444
41,0.0,theta,357,0.336604,0.984588,0.571515
41,0.0,theta,358,1.217012,-0.012208,0.485956
41,0.0,theta,359,-0.911277,-0.971164,0.493742
41,0.0,theta,360,1.235024,0.8319,0.571801
41,0.0,theta,361,-1.284055,0.193428,0.545099
41,0.0,theta,362,-0.345613,-0.166941,0.535958
41,0.0,theta,363,-0.25947,-0.535562,0.507504
41,0.0,theta,364,1.643268,1.4671,0.603622
41,0.0,theta,365,0.02675,0.800358,0.601758
41,0.0,theta,366,-0.087053,-0.989729,0.49039
41,0.0,theta,367,1.117585,-0.072542,0.507255
41,0.0,theta,368,0.60937,-0.303732,0.501539
41,0.0,theta,369,0.354356,-0.40897,0.50939
41,0.0,theta,370,0.410759,0.569768,0.578844
41,0.0,theta,371,0.642288,0.249718,0.552918
41,0.0,theta,372,1.500796,1.728265,0.617581
41,0.0,theta,373,-0.071286,0.367926,0.515554
41,0.0,theta,374,-0.330753,-0.318194,0.5391
41,0.0,theta,375,-2.476697,-1.69061,0.492384
41,0.0,theta,376,1.973575,1.48679,0.633778
41,0.0,theta,377,0.255066,0.358712,0.547293
41,0.0,theta,378,-0.417334,-0.059662,0.528416
41,0.0,theta,379,-0.868562,-0.299854,0.49679
41,0.0,theta,380,1.115463,0.473582,0.555204
41,0.0,theta,381,0.29853,-0.25735,0.525002
41,0.0,theta,382,0.59318,0.30888,0.515483
41,0.0,theta,383,0.86072,-0.556877,0.548935
41,0.0,theta,384,-2.49744,-1.19569,0.469532
41,0.0,theta,385,0.133633,0.2868,0.505062
41,0.0,theta,386,0.535654,0.749808,0.596463
41,0.0,theta,387,-0.021123,0.714166,0.546766
41,0.0,theta,388,0.467546,0.031199,0.535271
41,0.0,theta,389,0.02519,0.10322,0.554265
41,0.0,theta,390,1.891879,1.06339,0.610078
41,0.0,theta,391,-0.352042,0.646054,0.545754
41,0.0,theta,392,0.134279,-0.092838,0.497993
41,0.0,theta,393,-0.197534,-0.260996,0.485089
41,0.0,theta,394,0.920324,0.681662,0.547162
41,0.0,theta,395,-1.521949,-1.286185,0.519623
41,0.0,theta,396,-0.188362,-1.02302,0.528561
41,0.0,theta,397,0.530599,0.608166,0.605046
41,0.0,theta,398,-0.378586,-0.799489,0.479652
41,0.0,theta,399,0.022699,0.103952,0.544745
41,0.0,theta,400,0.557309,0.160789,0.564484
41,0.0,theta,401,0.970233,0.679428,0.562976
41,0.0,theta,402,-0.452549,-0.12589,0.52609
41,0.0,theta,403,-0.474332,-0.810826,0.546246
41,0.0,theta,404,-1.176321,-0.262307,0.516494
41,0.0,theta,405,-1.871458,-0.816629,0.56936
41,0.0,theta,406,0.656655,0.630836,0.586388
41,0.0,theta,407,-0.035701,0.511261,0.542551
41,0.0,theta,408,-0.70037,0.338116,0.524761
41,0.0,theta,409,0.844588,0.52107,0.566633
41,0.0,theta,410,0.523661,0.515442,0.53225
41,0.0,theta,411,-0.378466,-0.316154,0.505861
41,0.0,theta,412,-0.439603,-0.966239,0.476883
41,0.0,theta,413,-1.074907,-1.139515,0.431999
41,0.0,theta,414,-0.782386,0.33885,0.550418
41,0.0,theta,415,0.096572,0.203107,0.576469
41,0.0,theta,416,-0.613608,-0.477558,0.532389
41,0.0,theta,417,0.368976,-0.320072,0.532838
41,0.0,theta,418,0.826298,1.30773,0.597505
41,0.0,theta,419,0.766774,0.272892,0.500721
41,0.0,theta,420,-0.65437,-0.888274,0.576903
41,0.0,theta,421,0.40183,0.921336,0.593774
41,0.0,theta,422,0.649117,-0.112608,0.509924
41,0.0,theta,423,-0.12815,0.686371,0.581243
41,0.0,theta,424,-0.792107,0.203129,0.570328
41,0.0,theta,425,-1.083274,-1.638975,0.55228
41,0.0,theta,426,1.023866,0.818452,0.561544
41,0.0,theta,427,0.214925,1.096465,0.58135
41,0.0,theta,428,-0.083653,0.279061,0.51558
41,0.0,theta,429,-0.819587,-1.107095,0.507062
41,0.0,theta,430,1.409203,0.853495,0.546977
41,0.0,theta,431,-0.08578,-0.361476,0.548688
41,0.0,theta,432,-0.169163,-0.313431,0.541113
41,0.0,theta,433,0.443033,-0.120524,0.478948
41,0.0,theta,434,1.16073,1.3143,0.587272
