seed,thresh,param,trial,latent,predicted,stdev
53,0.0,theta,1,0.907657,1.05775,0.559392
53,0.0,theta,2,-0.431023,-0.875108,0.46729
53,0.0,theta,3,1.022344,1.11354,0.54217
53,0.0,theta,4,-0.188327,-0.403314,0.479277
53,0.0,theta,5,-1.665849,-0.771427,0.46678
53,0.0,theta,6,0.592286,0.559943,0.536109
53,0.0,theta,7,-0.275288,-0.933812,0.495208
53,0.0,theta,8,-0.729796,-1.076705,0.445023
53,0.0,theta,9,-0.039167,-0.067209,0.469003
53,0.0,theta,10,0.574909,1.328625,0.56925
53,0.0,theta,11,1.530915,0.894188,0.546332
53,0.0,theta,12,0.202069,0.887785,0.565053
53,0.0,theta,13,0.230295,-0.43755,0.518559
53,0.0,theta,14,0.543786,0.976026,0.536565
53,0.0,theta,15,-0.17528,0.20818,0.529489
53,0.0,theta,16,-0.19495,-0.629016,0.445356
53,0.0,theta,17,-0.048718,0.19142,0.534832
53,0.0,theta,18,-1.256324,-0.887712,0.431876
53,0.0,theta,19,0.963238,1.50449,0.593174
53,0.0,theta,20,0.025699,0.396228,0.520628
53,0.0,theta,21,-0.667391,-1.396835,0.476281
53,0.0,theta,22,-0.924919,-0.864113,0.480479
53,0.0,theta,23,-0.819893,-0.989036,0.50094
53,0.0,theta,24,0.936674,0.027903,0.498121
53,0.0,theta,25,-0.551238,-0.867594,0.505256
53,0.0,theta,26,-0.285602,-0.652512,0.472914
53,0.0,theta,27,-0.423851,-1.13404,0.45556
53,0.0,theta,28,-0.16937,-0.061039,0.473999
53,0.0,theta,29,0.613022,0.315354,0.514532
53,0.0,theta,30,0.192068,-0.24295,0.492933
53,0.0,theta,31,0.180761,0.182499,0.49115
53,0.0,theta,32,-1.806387,-0.875426,0.498978
53,0.0,theta,33,-1.005413,-0.921416,0.517529
53,0.0,theta,34,-0.442385,-0.733121,0.451202
53,0.0,theta,35,-0.693469,-0.288147,0.498823
53,0.0,theta,36,0.420645,1.09349,0.551964
53,0.0,theta,37,0.068629,0.653628,0.539153
53,0.0,theta,38,-1.54215,-1.558455,0.484629
53,0.0,theta,39,-0.323027,-0.58228,0.473593
53,0.0,theta,40,-1.767067,-1.45121,0.456953
53,0.0,theta,41,0.250735,0.2219,0.496465
53,0.0,theta,42,0.367994,0.515419,0.548293
53,0.0,theta,43,1.900989,1.367025,0.593198
53,0.0,theta,44,0.519066,0.430324,0.52956
53,0.0,theta,45,-1.440916,-0.625603,0.514927
53,0.0,theta,46,0.244042,-0.142375,0.501632
53,0.0,theta,47,2.775572,1.290085,0.575718
53,0.0,theta,48,-0.48932,-0.432723,0.482907
53,0.0,theta,49,0.068603,-0.39947,0.461081
53,0.0,theta,50,-0.214245,-0.397154,0.501051
53,0.0,theta,51,-0.618296,-0.352972,0.465958
53,0.0,theta,52,-1.191435,-0.588148,0.495894
53,0.0,theta,53,-1.117759,-1.46235,0.51352
53,0.0,theta,54,0.789771,0.028005,0.511198
53,0.0,theta,55,-0.208858,-0.101998,0.493364
53,0.0,theta,56,-0.142849,0.210116,0.514316
53,0.0,theta,57,1.013561,0.475854,0.509329
53,0.0,theta,58,-1.345382,-2.060635,0.501604
53,0.0,theta,59,0.467016,0.978782,0.551286
53,0.0,theta,60,0.473463,0.539686,0.514157
53,0.0,theta,61,0.666625,0.342347,0.491768
53,0.0,theta,62,-0.149923,-0.374912,0.472906
53,0.0,theta,63,0.523683,0.894834,0.55552
53,0.0,theta,64,-0.380838,-0.358905,0.524447
53,0.0,theta,65,0.688444,1.30837,0.580561
53,0.0,theta,66,0.404346,-0.203265,0.486532
53,0.0,theta,67,-0.258067,-0.720768,0.437919
53,0.0,theta,68,-0.279172,-0.549197,0.522152
53,0.0,theta,69,-0.009909,0.302601,0.542598
53,0.0,theta,70,-0.447518,-0.621663,0.51397
53,0.0,theta,71,-1.405492,-1.289075,0.487077
53,0.0,theta,72,0.295821,1.345225,0.572211
53,0.0,theta,73,-0.471463,-0.687714,0.528166
53,0.0,theta,74,-0.096943,-0.11364,0.444751
53,0.0,theta,75,-0.540549,0.461025,0.50961
53,0.0,theta,76,0.928127,1.248355,0.573899
53,0.0,theta,77,0.619693,0.964308,0.550375
53,0.0,theta,78,-0.003538,0.032923,0.512902
53,0.0,theta,79,-1.954579,-0.890118,0.464368
53,0.0,theta,80,2.092853,1.27677,0.562763
53,0.0,theta,81,-0.34677,-0.340538,0.499809
53,0.0,theta,82,0.180777,0.565594,0.530747
53,0.0,theta,83,-0.349744,-0.034517,0.521712
53,0.0,theta,84,1.662318,0.84544,0.586319
53,0.0,theta,85,-0.942775,-0.205574,0.510512
53,0.0,theta,86,-0.588999,-0.544416,0.453737
53,0.0,theta,87,0.272646,0.351322,0.539378
53,0.0,theta,88,0.047685,-0.209276,0.499385
53,0.0,theta,89,-0.814248,-0.043117,0.487469
53,0.0,theta,90,-0.806903,-1.13195,0.503488
53,0.0,theta,91,0.191855,-0.299404,0.514182
