seed,thresh,param,trial,latent,predicted,stdev
85,0.0,theta,1,-1.164973,0.053923,0.514818
85,0.0,theta,2,0.380241,0.755632,0.559956
85,0.0,theta,3,1.173281,1.78453,0.608469
85,0.0,theta,4,0.134994,0.51449,0.506097
85,0.0,theta,5,0.77412,0.456252,0.595627
85,0.0,theta,6,0.106965,-0.130366,0.529885
85,0.0,theta,7,-1.204278,-0.863429,0.47346
85,0.0,theta,8,0.22535,0.837216,0.567416
85,0.0,theta,9,1.384877,0.889267,0.584967
85,0.0,theta,10,0.943921,-0.086951,0.522995
85,0.0,theta,11,0.175914,0.125534,0.526901
85,0.0,theta,12,-0.062235,0.253268,0.494818
85,0.0,theta,13,0.996478,0.449466,0.543192
85,0.0,theta,14,-0.917752,-0.155372,0.495377
85,0.0,theta,15,-0.044785,-0.142564,0.511921
85,0.0,theta,16,-0.143618,-0.240465,0.525764
85,0.0,theta,17,0.990604,0.954108,0.557931
85,0.0,theta,18,0.636458,0.588421,0.555629
85,0.0,theta,19,-0.537166,-0.18323,0.517426
85,0.0,theta,20,-1.926893,-2.19799,0.531849
85,0.0,theta,21,1.53229,1.22115,0.59791
85,0.0,theta,22,0.487875,0.232003,0.537748
85,0.0,theta,23,-0.308316,0.049263,0.548803
85,0.0,theta,24,-1.469679,-1.10438,0.509284
85,0.0,theta,25,-0.920276,-0.835817,0.453944
85,0.0,theta,26,0.044068,0.210384,0.505487
85,0.0,theta,27,-1.659305,-1.054485,0.546998
85,0.0,theta,28,0.773251,0.679926,0.522349
85,0.0,theta,29,-0.68825,-0.420228,0.460335
85,0.0,theta,30,-0.196391,-0.164054,0.484981
85,0.0,theta,31,1.586601,0.850274,0.55031
85,0.0,theta,32,0.885508,1.59167,0.597466
85,0.0,theta,33,-1.060348,-1.327795,0.553839
85,0.0,theta,34,0.602154,0.034995,0.501064
85,0.0,theta,35,1.023329,0.070823,0.465533
85,0.0,theta,36,0.4947,0.988394,0.590362
85,0.0,theta,37,-2.399197,-1.724025,0.543354
85,0.0,theta,38,-0.687067,-0.924421,0.521383
85,0.0,theta,39,2.164555,1.807585,0.628783
