seed,thresh,param,trial,latent,predicted,stdev
22,0.0,theta,1,0.572452,1.10122,0.52325
22,0.0,theta,2,0.12473,0.277692,0.517475
22,0.0,theta,3,-0.290264,-0.138148,0.445423
22,0.0,theta,4,-0.555262,0.101878,0.509015
22,0.0,theta,5,-0.379447,-0.537073,0.469171
22,0.0,theta,6,0.669679,-0.098497,0.481037
22,0.0,theta,7,-0.771065,-0.975824,0.49212
22,0.0,theta,8,-0.425614,0.140898,0.466909
22,0.0,theta,9,-1.82213,-1.52305,0.475067
22,0.0,theta,10,1.298472,0.923507,0.541702
22,0.0,theta,11,0.617165,0.01179,0.471287
22,0.0,theta,12,-0.898536,-1.483955,0.502065
22,0.0,theta,13,-0.710842,-0.605006,0.454296
22,0.0,theta,14,-1.489209,-0.543614,0.471491
22,0.0,theta,15,2.265461,1.86594,0.572566
22,0.0,theta,16,-1.880349,-0.759234,0.501281
22,0.0,theta,17,0.834376,0.957674,0.546269
22,0.0,theta,18,-0.053756,-0.232003,0.505799
22,0.0,theta,19,0.972489,0.975794,0.539908
22,0.0,theta,20,-1.386538,-0.164347,0.495033
22,0.0,theta,21,-2.219035,-1.506755,0.4709
22,0.0,theta,22,0.417018,-0.095006,0.482347
22,0.0,theta,23,-0.572135,-0.92125,0.478225
22,0.0,theta,24,1.296592,0.562612,0.493647
22,0.0,theta,25,1.774016,1.47344,0.556253
22,0.0,theta,26,-1.116804,-1.130685,0.444982
22,0.0,theta,27,-0.839454,-0.383053,0.461052
22,0.0,theta,28,0.638969,0.233967,0.524614
22,0.0,theta,29,0.059356,0.504488,0.466025
22,0.0,theta,30,-1.733694,-0.877366,0.464318
22,0.0,theta,31,-0.83988,-1.499705,0.49146
22,0.0,theta,32,-1.899946,-1.031775,0.50517
22,0.0,theta,33,0.232931,0.12564,0.502088
22,0.0,theta,34,0.759386,-0.294175,0.496374
22,0.0,theta,35,1.03584,1.5525,0.576106
22,0.0,theta,36,-1.69947,-1.2091,0.468792
22,0.0,theta,37,1.543928,1.161115,0.521837
22,0.0,theta,38,0.404054,0.538589,0.521766
22,0.0,theta,39,-0.343975,-0.217052,0.452519
22,0.0,theta,40,1.400637,0.999756,0.494794
22,0.0,theta,41,0.815972,0.283034,0.502467
22,0.0,theta,42,-0.013119,-0.407396,0.475535
22,0.0,theta,43,0.530229,0.069739,0.49393
22,0.0,theta,44,-0.179136,-0.249817,0.447948
22,0.0,theta,45,-1.372439,-2.025215,0.497604
22,0.0,theta,46,0.986543,0.544252,0.56701
22,0.0,theta,47,0.346975,0.558583,0.551099
22,0.0,theta,48,0.074206,-0.44442,0.47275
22,0.0,theta,49,0.522987,0.424304,0.505878
22,0.0,theta,50,-0.967616,-1.573565,0.478096
22,0.0,theta,51,-0.981997,0.189238,0.466369
22,0.0,theta,52,0.181482,0.14553,0.460342
22,0.0,theta,53,1.172504,0.291678,0.49487
22,0.0,theta,54,0.144584,0.865136,0.543893
22,0.0,theta,55,-0.296841,-0.59175,0.449143
22,0.0,theta,56,-0.184209,-0.859577,0.465365
22,0.0,theta,57,0.486794,0.49669,0.505764
22,0.0,theta,58,-0.86728,-0.683784,0.482748
22,0.0,theta,59,0.641027,0.399528,0.538562
22,0.0,theta,60,-0.302178,-0.732592,0.460979
22,0.0,theta,61,0.401022,0.366746,0.495979
22,0.0,theta,62,0.962347,0.346174,0.541285
22,0.0,theta,63,-0.463386,-0.09519,0.525345
22,0.0,theta,64,-0.500204,-0.523062,0.46751
22,0.0,theta,65,0.384443,-0.096321,0.484781
22,0.0,theta,66,-0.300594,0.054402,0.484811
22,0.0,theta,67,-0.915029,-0.038749,0.449845
22,0.0,theta,68,0.48306,0.286093,0.504481
22,0.0,theta,69,0.955296,1.110385,0.522917
22,0.0,theta,70,0.573886,0.37495,0.504933
22,0.0,theta,71,0.991673,0.755322,0.550092
22,0.0,theta,72,-1.34471,-1.796215,0.483546
22,0.0,theta,73,-1.578205,-1.32655,0.484076
22,0.0,theta,74,-0.226116,0.318219,0.515287
22,0.0,theta,75,-0.14129,-0.113314,0.475825
22,0.0,theta,76,-0.308895,-0.442343,0.429086
22,0.0,theta,77,-0.604863,-0.648051,0.48626
22,0.0,theta,78,1.541581,1.67074,0.558416
22,0.0,theta,79,0.909682,1.40315,0.545692
22,0.0,theta,80,0.125124,0.173731,0.505391
22,0.0,theta,81,-0.931781,-1.03479,0.480015
22,0.0,theta,82,1.055632,0.531184,0.542569
22,0.0,theta,83,-0.265109,0.464778,0.482348
22,0.0,theta,84,-1.0582,-0.848803,0.511574
22,0.0,theta,85,-1.125581,-1.257415,0.499114
22,0.0,theta,86,1.255055,1.272405,0.535119
22,0.0,theta,87,1.123732,0.499673,0.526178
22,0.0,theta,88,-0.241549,-0.188205,0.491516
22,0.0,theta,89,1.826986,1.194785,0.529411
22,0.0,theta,90,0.161445,0.113864,0.521251
22,0.0,theta,91,-0.926009,-0.769271,0.51235
22,0.0,theta,92,-1.633721,-1.40514,0.488213
22,0.0,theta,93,-0.726302,-0.409706,0.444959
22,0.0,theta,94,-0.27883,-0.370688,0.514889
22,0.0,theta,95,-1.009302,-1.049315,0.455278
22,0.0,theta,96,0.420223,0.568337,0.5063
22,0.0,theta,97,0.914881,0.432376,0.483455
