seed,thresh,param,trial,latent,predicted,stdev
35,0.0,theta,1,0.389527,0.346329,0.477143
35,0.0,theta,2,0.782735,0.3633,0.488978
35,0.0,theta,3,-0.067582,0.14944,0.456156
35,0.0,theta,4,-0.414467,-1.16074,0.465154
35,0.0,theta,5,-1.030092,-0.483914,0.452027
35,0.0,theta,6,-0.421446,-0.097046,0.487865
35,0.0,theta,7,0.355967,0.055932,0.448382
35,0.0,theta,8,1.068366,0.781183,0.541507
35,0.0,theta,9,0.17983,0.309143,0.508653
35,0.0,theta,10,0.249483,-0.300755,0.454462
35,0.0,theta,11,0.572811,0.789038,0.546704
35,0.0,theta,12,-0.601006,-0.809663,0.404342
35,0.0,theta,13,0.873744,0.59517,0.461148
35,0.0,theta,14,0.992566,0.670736,0.539792
35,0.0,theta,15,-0.613445,-0.507034,0.506224
35,0.0,theta,16,-0.28524,-0.218888,0.464376
35,0.0,theta,17,0.042504,0.41426,0.525049
35,0.0,theta,18,0.71872,0.535005,0.490096
35,0.0,theta,19,-0.004192,-0.640073,0.489487
35,0.0,theta,20,-0.747114,-0.944909,0.504604
35,0.0,theta,21,0.176054,0.249254,0.467668
35,0.0,theta,22,1.482374,0.87457,0.516185
35,0.0,theta,23,0.763322,0.694223,0.500411
35,0.0,theta,24,-0.138179,0.166166,0.523395
35,0.0,theta,25,-0.487928,-1.145985,0.438281
35,0.0,theta,26,1.041162,0.766762,0.556552
35,0.0,theta,27,-0.691919,-0.390978,0.489076
35,0.0,theta,28,-2.12653,-1.409295,0.507145
35,0.0,theta,29,-1.715108,-1.49628,0.463388
35,0.0,theta,30,0.337187,0.768175,0.524561
35,0.0,theta,31,0.612691,0.991445,0.512562
35,0.0,theta,32,1.587542,1.95391,0.580465
35,0.0,theta,33,-0.574101,-0.813084,0.454084
35,0.0,theta,34,-1.197717,-0.869494,0.470816
35,0.0,theta,35,-0.89588,-1.65308,0.484799
35,0.0,theta,36,-0.708445,-0.23023,0.455165
35,0.0,theta,37,-1.143147,-0.715245,0.4573
35,0.0,theta,38,-0.22839,0.093756,0.464388
35,0.0,theta,39,0.04555,-0.216286,0.451347
35,0.0,theta,40,-0.75052,-0.200551,0.485756
35,0.0,theta,41,-0.002001,-0.16179,0.506368
35,0.0,theta,42,0.137332,0.256432,0.479822
35,0.0,theta,43,-0.815246,-0.970881,0.422512
35,0.0,theta,44,0.698866,0.90785,0.52296
35,0.0,theta,45,0.488419,0.385044,0.485433
35,0.0,theta,46,-0.454044,0.167996,0.453759
35,0.0,theta,47,1.259249,1.331445,0.571426
35,0.0,theta,48,-1.233723,-0.687457,0.459799
35,0.0,theta,49,-1.016188,-1.6124,0.462757
35,0.0,theta,50,1.057492,0.270007,0.493368
35,0.0,theta,51,1.417917,1.117865,0.558811
35,0.0,theta,52,0.357227,0.158772,0.493104
35,0.0,theta,53,-0.082743,-0.844408,0.430868
35,0.0,theta,54,0.346851,0.344898,0.484558
35,0.0,theta,55,1.049992,1.224415,0.537573
35,0.0,theta,56,1.185533,0.398563,0.51498
35,0.0,theta,57,-0.087035,-0.318132,0.486693
35,0.0,theta,58,0.258841,0.127344,0.52179
35,0.0,theta,59,0.268216,0.15059,0.485685
35,0.0,theta,60,0.556632,0.438191,0.457995
35,0.0,theta,61,-0.599152,-0.191462,0.481464
35,0.0,theta,62,0.340055,-0.206492,0.487556
35,0.0,theta,63,0.287409,0.927432,0.50303
35,0.0,theta,64,0.018183,-0.139727,0.409629
35,0.0,theta,65,0.803445,0.700826,0.513145
