seed,thresh,param,trial,latent,predicted,stdev
94,0.0,theta,1,-0.238266,-0.184994,0.488523
94,0.0,theta,2,-0.203062,-0.320001,0.462793
94,0.0,theta,3,1.334243,1.23446,0.569129
94,0.0,theta,4,-0.295858,0.398753,0.534414
94,0.0,theta,5,0.503135,-0.29558,0.494529
94,0.0,theta,6,0.13264,0.101362,0.546369
94,0.0,theta,7,-1.913277,-0.993201,0.510771
94,0.0,theta,8,-0.375262,-0.047322,0.542127
94,0.0,theta,9,0.004672,-0.174648,0.519559
94,0.0,theta,10,-0.273042,0.013014,0.527454
94,0.0,theta,11,0.602886,1.0154,0.566828
94,0.0,theta,12,1.380994,1.019065,0.550157
94,0.0,theta,13,-1.020392,-0.744152,0.508819
94,0.0,theta,14,-0.491509,0.3096,0.531827
94,0.0,theta,15,-0.216877,0.006426,0.526943
94,0.0,theta,16,1.248973,0.986056,0.560473
94,0.0,theta,17,1.607036,1.174735,0.594454
94,0.0,theta,18,-0.681396,-0.74143,0.504088
94,0.0,theta,19,0.183361,-0.225571,0.530719
94,0.0,theta,20,-2.214742,-1.81745,0.533747
94,0.0,theta,21,-0.377056,-0.617768,0.497806
94,0.0,theta,22,-1.011971,-1.703465,0.506813
94,0.0,theta,23,-1.393232,-1.00562,0.496355
94,0.0,theta,24,0.075109,0.340119,0.538076
94,0.0,theta,25,1.141413,0.848912,0.539338
94,0.0,theta,26,0.125322,0.429524,0.524865
94,0.0,theta,27,-0.645513,-0.744674,0.49049
94,0.0,theta,28,-0.065074,0.394472,0.52348
94,0.0,theta,29,0.725392,1.01817,0.564618
94,0.0,theta,30,-1.670707,-1.32003,0.525369
94,0.0,theta,31,1.600215,1.679075,0.603661
94,0.0,theta,32,0.969222,0.713124,0.532845
94,0.0,theta,33,-0.755032,-0.756646,0.531669
94,0.0,theta,34,-0.404496,-0.35245,0.520519
94,0.0,theta,35,2.750448,1.454705,0.565444
94,0.0,theta,36,-0.279989,-0.252048,0.514694
94,0.0,theta,37,-0.250903,0.359046,0.583823
94,0.0,theta,38,0.143073,0.501767,0.57855
94,0.0,theta,39,-0.734623,-0.33988,0.555502
94,0.0,theta,40,-0.683374,-0.644392,0.5451
94,0.0,theta,41,1.125572,0.635705,0.550407
94,0.0,theta,42,-0.23785,-0.260101,0.543939
94,0.0,theta,43,-0.085714,-0.008404,0.519224
94,0.0,theta,44,-0.423095,-0.059272,0.511696
94,0.0,theta,45,-1.325506,-0.751073,0.507277
94,0.0,theta,46,0.644661,0.60581,0.547564
94,0.0,theta,47,-0.853847,-0.504209,0.50168
94,0.0,theta,48,-0.718746,-1.256465,0.54471
94,0.0,theta,49,1.502722,-0.159697,0.518158
94,0.0,theta,50,-1.489461,-0.814108,0.504065
94,0.0,theta,51,-0.488209,-0.23502,0.480182
94,0.0,theta,52,-0.404889,-0.413422,0.526885
94,0.0,theta,53,1.974214,0.903396,0.574022
94,0.0,theta,54,1.720277,2.14805,0.628132
94,0.0,theta,55,0.1432,-0.890062,0.480508
94,0.0,theta,56,0.386273,0.469822,0.535559
94,0.0,theta,57,-0.580786,0.297152,0.494812
94,0.0,theta,58,1.346792,1.284815,0.604131
94,0.0,theta,59,1.129379,0.207505,0.535396
94,0.0,theta,60,-0.377533,-0.134983,0.506609
94,0.0,theta,61,-0.385387,0.17166,0.552465
94,0.0,theta,62,0.978387,0.86365,0.525329
94,0.0,theta,63,0.069201,0.645181,0.562277
94,0.0,theta,64,-0.449979,-0.553735,0.543587
94,0.0,theta,65,-1.90609,-0.959664,0.466413
94,0.0,theta,66,-0.050546,-0.333,0.509658
94,0.0,theta,67,-0.290498,-0.892732,0.504774
94,0.0,theta,68,-0.315232,-0.749206,0.542318
94,0.0,theta,69,1.199144,1.95635,0.603078
94,0.0,theta,70,-0.026809,0.705917,0.548188
94,0.0,theta,71,-0.099258,-0.245295,0.514422
94,0.0,theta,72,0.362394,0.623174,0.559836
94,0.0,theta,73,-0.134592,-0.755985,0.47539
94,0.0,theta,74,0.34979,-0.538874,0.526411
94,0.0,theta,75,-0.686772,-0.84007,0.5043
94,0.0,theta,76,-1.55401,-0.422621,0.520318
94,0.0,theta,77,-0.583929,-0.653603,0.492875
94,0.0,theta,78,-0.383244,-0.689718,0.488608
94,0.0,theta,79,-0.45674,-0.853083,0.474198
94,0.0,theta,80,-1.102664,-0.730794,0.452062
94,0.0,theta,81,0.236617,0.298918,0.528472
94,0.0,theta,82,0.736058,1.309075,0.545716
94,0.0,theta,83,0.698987,0.623037,0.537564
94,0.0,theta,84,-0.851675,-0.185999,0.511713
94,0.0,theta,85,0.475531,0.129586,0.538952
94,0.0,theta,86,0.793568,1.339415,0.588073
94,0.0,theta,87,-0.427891,-0.85774,0.529388
94,0.0,theta,88,0.604839,0.21622,0.547189
94,0.0,theta,89,-1.21091,-0.542371,0.480761
94,0.0,theta,90,-1.007995,-0.743477,0.518229
94,0.0,theta,91,-0.040728,0.06827,0.529391
94,0.0,theta,92,2.203999,1.88102,0.586264
94,0.0,theta,93,-1.217152,-0.592605,0.540547
94,0.0,theta,94,-1.956474,-1.6198,0.517894
94,0.0,theta,95,-1.029563,-1.61547,0.505093
94,0.0,theta,96,0.095275,0.248666,0.567439
94,0.0,theta,97,0.347663,1.252205,0.57763
94,0.0,theta,98,-0.310096,-0.07228,0.524881
94,0.0,theta,99,0.513059,0.149858,0.556859
94,0.0,theta,100,1.555842,1.11162,0.550812
94,0.0,theta,101,1.414241,1.13031,0.570894
94,0.0,theta,102,-1.812588,-0.775996,0.513804
94,0.0,theta,103,-0.645161,-0.839729,0.501907
94,0.0,theta,104,0.908903,0.301658,0.513716
94,0.0,theta,105,0.438948,0.201934,0.508324
94,0.0,theta,106,-1.52959,-0.798972,0.488388
94,0.0,theta,107,-0.455231,-0.280682,0.517017
94,0.0,theta,108,-2.433079,-0.725826,0.496619
94,0.0,theta,109,1.232699,1.245835,0.569391
94,0.0,theta,110,-0.322788,-0.378396,0.512795
94,0.0,theta,111,-0.0708,-0.330569,0.469741
94,0.0,theta,112,-0.763601,-1.31893,0.496494
94,0.0,theta,113,0.205668,0.147722,0.542574
94,0.0,theta,114,-0.440619,-0.517957,0.507288
94,0.0,theta,115,-0.940969,-0.824948,0.531514
94,0.0,theta,116,0.922329,0.674083,0.536462
94,0.0,theta,117,1.473886,1.37145,0.560806
94,0.0,theta,118,-0.691539,-1.120235,0.50805
94,0.0,theta,119,1.000754,0.51845,0.513426
94,0.0,theta,120,0.059136,-0.451754,0.466545
94,0.0,theta,121,-0.328746,-0.693865,0.461864
94,0.0,theta,122,1.371284,1.809115,0.603692
94,0.0,theta,123,-0.789691,-1.22428,0.526359
94,0.0,theta,124,2.247456,2.11719,0.606735
94,0.0,theta,125,1.544967,1.0537,0.595823
94,0.0,theta,126,4.09754,2.679925,0.638908
94,0.0,theta,127,2.150865,1.47788,0.587026
94,0.0,theta,128,1.923822,1.48383,0.582979
94,0.0,theta,129,1.090915,0.88115,0.568678
94,0.0,theta,130,0.58169,0.065202,0.485673
94,0.0,theta,131,1.416263,1.104305,0.601695
94,0.0,theta,132,-1.291723,-0.818489,0.521642
94,0.0,theta,133,1.98144,1.465165,0.578009
94,0.0,theta,134,0.403941,0.469885,0.510765
94,0.0,theta,135,1.191881,0.432731,0.531697
94,0.0,theta,136,0.374345,0.018266,0.519457
94,0.0,theta,137,-2.039198,-1.153905,0.513186
94,0.0,theta,138,-0.218565,-0.416712,0.536394
94,0.0,theta,139,1.138846,-0.063893,0.54456
94,0.0,theta,140,-0.400775,-0.175063,0.549976
94,0.0,theta,141,-1.586238,-1.459795,0.545249
94,0.0,theta,142,1.121593,0.523849,0.553672
94,0.0,theta,143,1.615149,1.52244,0.61676
94,0.0,theta,144,-0.844471,-0.538936,0.530096
94,0.0,theta,145,3.004436,1.397515,0.574604
94,0.0,theta,146,0.69836,0.428333,0.554612
94,0.0,theta,147,-0.539093,-1.032835,0.524845
94,0.0,theta,148,-1.868101,-0.919448,0.537518
94,0.0,theta,149,0.145196,0.167023,0.540262
94,0.0,theta,150,0.740021,0.321427,0.542937
94,0.0,theta,151,-2.13485,-1.677925,0.521235
94,0.0,theta,152,0.38568,0.241864,0.554934
94,0.0,theta,153,-0.922106,0.68032,0.542385
94,0.0,theta,154,-1.015717,-0.220827,0.528503
94,0.0,theta,155,-0.122858,0.501221,0.5387
94,0.0,theta,156,1.361622,1.211515,0.53853
94,0.0,theta,157,-1.323214,-1.93591,0.541358
94,0.0,theta,158,0.860189,0.927908,0.562992
94,0.0,theta,159,1.209199,1.42918,0.596241
94,0.0,theta,160,-1.724408,-0.702622,0.5017
94,0.0,theta,161,0.219286,0.390248,0.546336
94,0.0,theta,162,-0.013969,0.205537,0.565315
94,0.0,theta,163,0.945413,0.13471,0.511865
94,0.0,theta,164,0.045427,0.043314,0.522425
94,0.0,theta,165,-0.312898,-0.278352,0.509992
94,0.0,theta,166,2.377378,1.54403,0.572226
94,0.0,theta,167,0.915548,0.224473,0.516422
94,0.0,theta,168,1.473724,1.173515,0.564723
94,0.0,theta,169,-1.699317,-1.043785,0.485687
94,0.0,theta,170,-1.439268,-0.143332,0.558754
94,0.0,theta,171,1.011629,0.597762,0.521339
94,0.0,theta,172,-0.53816,-0.341874,0.484258
94,0.0,theta,173,-1.06611,-0.314054,0.534978
94,0.0,theta,174,0.265452,-0.099871,0.552044
94,0.0,theta,175,1.401359,0.822798,0.555939
94,0.0,theta,176,0.150673,-0.28386,0.517558
94,0.0,theta,177,0.932348,0.231742,0.548
94,0.0,theta,178,0.157728,-0.139286,0.500356
94,0.0,theta,179,-0.633512,0.636612,0.539621
94,0.0,theta,180,0.103805,0.085534,0.453936
94,0.0,theta,181,-0.428042,0.274186,0.510628
94,0.0,theta,182,-0.10754,0.448416,0.555112
94,0.0,theta,183,-1.192105,-0.289839,0.53756
94,0.0,theta,184,0.465613,0.421056,0.526032
94,0.0,theta,185,0.263077,0.353367,0.544596
94,0.0,theta,186,-0.24854,-0.092337,0.551306
94,0.0,theta,187,-0.327152,-0.524873,0.534367
94,0.0,theta,188,0.405666,0.401242,0.535167
94,0.0,theta,189,-0.944291,-0.735507,0.470382
94,0.0,theta,190,0.770654,0.857899,0.559266
94,0.0,theta,191,-1.993315,-1.3301,0.515156
94,0.0,theta,192,-0.477509,-0.925386,0.472413
94,0.0,theta,193,0.429434,-0.518184,0.524972
94,0.0,theta,194,1.189585,0.831064,0.569496
94,0.0,theta,195,-0.313797,-0.451782,0.484432
94,0.0,theta,196,0.542795,0.539289,0.552535
94,0.0,theta,197,-1.355217,-0.884408,0.503474
94,0.0,theta,198,1.41901,0.931628,0.539298
94,0.0,theta,199,-0.206485,-0.461244,0.463987
94,0.0,theta,200,-0.62509,-0.640254,0.483675
94,0.0,theta,201,-0.054135,0.75347,0.573961
94,0.0,theta,202,-1.471594,-0.997014,0.489367
94,0.0,theta,203,-1.679752,-1.258015,0.526247
94,0.0,theta,204,-0.490054,-0.07623,0.528905
94,0.0,theta,205,-0.241698,-0.465863,0.505271
94,0.0,theta,206,1.192429,0.627814,0.556147
94,0.0,theta,207,-0.037937,-0.214941,0.504453
94,0.0,theta,208,-0.606142,-1.173875,0.486521
94,0.0,theta,209,1.062649,0.910166,0.550123
94,0.0,theta,210,1.330981,-0.219195,0.530781
94,0.0,theta,211,-1.7617,-1.2119,0.535152
94,0.0,theta,212,0.469712,0.837167,0.564395
94,0.0,theta,213,1.199911,1.46531,0.576996
94,0.0,theta,214,-0.565868,-0.272787,0.531654
94,0.0,theta,215,-0.797663,-0.34352,0.500523
94,0.0,theta,216,-0.345049,0.291987,0.533275
94,0.0,theta,217,0.197102,-0.68591,0.498035
94,0.0,theta,218,0.053968,-0.025968,0.499647
94,0.0,theta,219,0.091095,-0.341348,0.495192
94,0.0,theta,220,1.388257,0.660166,0.543328
94,0.0,theta,221,-0.43507,-0.075208,0.530616
94,0.0,theta,222,-0.143815,-0.061429,0.533925
94,0.0,theta,223,0.852945,0.60331,0.520668
94,0.0,theta,224,0.319839,-0.590414,0.531984
94,0.0,theta,225,1.058806,0.37675,0.542413
94,0.0,theta,226,0.478628,-0.074737,0.470744
94,0.0,theta,227,1.128724,1.3901,0.592923
94,0.0,theta,228,0.88846,0.812873,0.544607
94,0.0,theta,229,0.479997,0.614693,0.557397
94,0.0,theta,230,-0.649236,-0.285165,0.512135
94,0.0,theta,231,-0.453705,-0.987549,0.487065
94,0.0,theta,232,-1.122563,-0.800486,0.524042
94,0.0,theta,233,1.878859,0.861336,0.567282
94,0.0,theta,234,-0.195334,-0.588697,0.507948
94,0.0,theta,235,-0.394229,-0.512625,0.465873
94,0.0,theta,236,2.077499,1.696655,0.621784
94,0.0,theta,237,0.486585,-0.379144,0.551765
94,0.0,theta,238,-0.459836,-0.586822,0.461522
94,0.0,theta,239,1.001202,0.596172,0.533059
94,0.0,theta,240,0.668585,0.16633,0.524362
94,0.0,theta,241,0.930309,1.149895,0.583175
94,0.0,theta,242,-0.894326,-0.435032,0.4998
94,0.0,theta,243,1.362389,1.006745,0.567425
94,0.0,theta,244,1.417511,1.376795,0.605428
94,0.0,theta,245,-0.219051,-0.214682,0.51479
94,0.0,theta,246,0.377637,0.095442,0.556229
94,0.0,theta,247,0.506614,0.42904,0.541734
94,0.0,theta,248,0.277791,-0.105244,0.542663
94,0.0,theta,249,0.253852,0.416986,0.536535
94,0.0,theta,250,-0.252414,-0.062277,0.565993
94,0.0,theta,251,0.300896,-0.573739,0.496334
94,0.0,theta,252,0.487027,-0.036126,0.54212
94,0.0,theta,253,1.473827,1.32551,0.573984
94,0.0,theta,254,-1.67643,-1.631945,0.532336
94,0.0,theta,255,0.818133,0.73392,0.550486
94,0.0,theta,256,-0.328416,0.263079,0.530607
94,0.0,theta,257,0.060817,0.916675,0.545693
94,0.0,theta,258,-0.242759,-0.56632,0.507656
94,0.0,theta,259,-0.409471,-0.059516,0.492202
94,0.0,theta,260,0.247892,0.122413,0.489718
94,0.0,theta,261,1.876077,0.799093,0.583267
94,0.0,theta,262,-0.297146,0.450201,0.537286
94,0.0,theta,263,1.89985,0.552451,0.540099
94,0.0,theta,264,-0.776741,-1.06458,0.490408
94,0.0,theta,265,-0.786869,-0.503216,0.51763
94,0.0,theta,266,0.854,1.325085,0.58624
94,0.0,theta,267,-1.267663,-1.110365,0.482837
94,0.0,theta,268,-0.840611,-0.211516,0.541558
94,0.0,theta,269,-1.511472,-0.826278,0.490195
94,0.0,theta,270,0.540328,0.082,0.477485
94,0.0,theta,271,1.314264,1.475745,0.578064
94,0.0,theta,272,0.106211,0.309452,0.535411
94,0.0,theta,273,-1.009564,-0.96291,0.531051
94,0.0,theta,274,-1.101996,-0.561444,0.51978
94,0.0,theta,275,0.259661,-0.065847,0.506321
94,0.0,theta,276,-0.410547,-0.29641,0.532275
94,0.0,theta,277,0.44407,-0.02829,0.472654
94,0.0,theta,278,0.856201,0.103562,0.49796
94,0.0,theta,279,0.923085,1.12499,0.573098
94,0.0,theta,280,-1.164757,-0.658088,0.529051
94,0.0,theta,281,-0.377441,-0.579098,0.484351
94,0.0,theta,282,-0.825585,-0.007496,0.485733
94,0.0,theta,283,-0.919508,-1.11042,0.48734
94,0.0,theta,284,0.130089,-0.369468,0.499159
94,0.0,theta,285,0.550189,0.48458,0.53969
94,0.0,theta,286,-0.930643,-1.363575,0.504567
94,0.0,theta,287,-1.866085,-1.48068,0.492218
94,0.0,theta,288,0.423483,0.306219,0.550145
94,0.0,theta,289,2.466444,1.528275,0.582306
94,0.0,theta,290,-0.957868,-0.752192,0.550583
94,0.0,theta,291,-1.173992,-1.04767,0.486064
94,0.0,theta,292,-0.3835,-0.21812,0.51803
94,0.0,theta,293,-1.567333,-0.671012,0.508622
94,0.0,theta,294,0.710798,0.669866,0.535236
94,0.0,theta,295,-0.446969,-0.1846,0.510853
94,0.0,theta,296,-1.203786,-1.222945,0.497553
94,0.0,theta,297,0.509976,0.309994,0.526973
94,0.0,theta,298,0.850838,0.913301,0.552633
94,0.0,theta,299,0.058757,0.127056,0.539744
94,0.0,theta,300,-0.58324,-0.391288,0.488649
94,0.0,theta,301,-0.074418,-0.092257,0.533598
94,0.0,theta,302,-0.366189,-1.274905,0.52253
94,0.0,theta,303,1.385191,1.13433,0.563621
94,0.0,theta,304,-0.469658,-0.309408,0.481662
94,0.0,theta,305,-1.658668,-1.371495,0.575859
94,0.0,theta,306,-0.623732,-0.01442,0.54222
94,0.0,theta,307,0.63112,0.641094,0.543818
94,0.0,theta,308,-2.450996,-1.271375,0.543501
94,0.0,theta,309,1.147257,0.351362,0.562137
94,0.0,theta,310,-1.917998,-1.103585,0.541702
94,0.0,theta,311,-1.141031,-1.04233,0.491523
