seed,thresh,param,trial,latent,predicted,stdev
83,0.0,theta,1,0.464603,0.564458,0.558734
83,0.0,theta,2,0.829417,0.243604,0.5039
83,0.0,theta,3,0.533705,-0.013872,0.4711
83,0.0,theta,4,-0.150843,0.407503,0.488616
83,0.0,theta,5,-0.963015,-0.718159,0.441949
83,0.0,theta,6,0.392216,0.007628,0.548889
83,0.0,theta,7,1.466316,1.27164,0.558302
83,0.0,theta,8,-1.077893,-0.627836,0.503225
83,0.0,theta,9,-1.142754,-0.659731,0.457026
83,0.0,theta,10,-0.983603,-1.533385,0.474993
83,0.0,theta,11,-0.386905,-0.519932,0.461495
83,0.0,theta,12,-1.745704,-1.186365,0.520605
83,0.0,theta,13,-0.093956,-0.6411,0.446705
83,0.0,theta,14,-0.011263,-0.40963,0.51451
83,0.0,theta,15,-2.091449,-0.695476,0.457749
83,0.0,theta,16,0.396596,-0.100463,0.493565
83,0.0,theta,17,-0.21376,-0.297568,0.450024
83,0.0,theta,18,-0.624811,0.00361,0.49744
83,0.0,theta,19,1.027239,0.738886,0.516918
83,0.0,theta,20,-0.547953,-1.411975,0.484124
83,0.0,theta,21,-1.051012,-1.09806,0.489732
83,0.0,theta,22,0.794609,1.096925,0.539032
83,0.0,theta,23,-1.080194,-0.820493,0.475001
83,0.0,theta,24,1.692872,1.12985,0.549972
83,0.0,theta,25,1.088568,1.36496,0.582341
83,0.0,theta,26,0.228975,-0.024929,0.546138
83,0.0,theta,27,0.70672,0.126228,0.51974
83,0.0,theta,28,0.46781,-0.150289,0.51892
83,0.0,theta,29,0.938422,0.667094,0.524786
83,0.0,theta,30,-0.165584,0.259261,0.544049
83,0.0,theta,31,1.411481,1.065815,0.566654
83,0.0,theta,32,-2.137175,-2.183465,0.525348
83,0.0,theta,33,-1.918606,-1.2636,0.503135
83,0.0,theta,34,-0.102158,0.167416,0.516152
83,0.0,theta,35,2.238165,2.01726,0.627586
83,0.0,theta,36,-0.906367,-0.97096,0.533878
83,0.0,theta,37,-1.052609,-0.894475,0.500855
83,0.0,theta,38,1.41707,2.07172,0.622226
83,0.0,theta,39,-0.205998,-0.105041,0.485919
83,0.0,theta,40,0.531168,0.041681,0.51217
83,0.0,theta,41,-1.152902,-1.06576,0.477357
83,0.0,theta,42,1.856794,1.12076,0.572226
83,0.0,theta,43,-0.162775,0.176135,0.511063
83,0.0,theta,44,0.642021,0.45181,0.536018
83,0.0,theta,45,-0.990985,-0.421041,0.510066
83,0.0,theta,46,-0.638675,-0.002069,0.490115
83,0.0,theta,47,0.296464,0.669709,0.551026
83,0.0,theta,48,2.143632,0.560024,0.530645
83,0.0,theta,49,-0.852946,-1.031815,0.516392
83,0.0,theta,50,-0.568339,-0.384497,0.490667
83,0.0,theta,51,-0.736826,0.032748,0.512789
83,0.0,theta,52,-0.320879,0.808161,0.583036
83,0.0,theta,53,-0.619551,-0.656648,0.487106
83,0.0,theta,54,0.118618,-0.069052,0.506459
83,0.0,theta,55,0.636746,0.059253,0.501459
83,0.0,theta,56,-0.290655,-0.711888,0.497227
83,0.0,theta,57,-0.971458,-1.119485,0.478988
83,0.0,theta,58,0.252456,0.262548,0.503081
83,0.0,theta,59,-0.480073,-0.500501,0.520616
83,0.0,theta,60,0.662431,0.278552,0.49757
83,0.0,theta,61,-1.151222,-1.07891,0.491394
83,0.0,theta,62,0.440695,0.658838,0.544958
83,0.0,theta,63,-1.556179,-0.988396,0.470635
83,0.0,theta,64,-0.932187,-0.600404,0.469029
83,0.0,theta,65,2.639295,1.3103,0.607782
83,0.0,theta,66,-0.832763,-0.488864,0.502581
83,0.0,theta,67,-0.13319,-0.484834,0.460933
83,0.0,theta,68,0.450765,0.025371,0.489732
83,0.0,theta,69,-0.556064,-0.625844,0.469977
83,0.0,theta,70,-0.715414,-0.758001,0.489302
83,0.0,theta,71,1.446511,1.664365,0.599279
83,0.0,theta,72,-0.360993,-0.11528,0.463969
83,0.0,theta,73,-0.183457,0.09125,0.501172
83,0.0,theta,74,0.770503,0.711072,0.539834
83,0.0,theta,75,-0.255495,0.102328,0.521879
83,0.0,theta,76,0.362364,-0.39514,0.46648
83,0.0,theta,77,-0.860538,-0.31081,0.493546
83,0.0,theta,78,1.264123,0.823684,0.550154
83,0.0,theta,79,-0.636937,-0.459862,0.432991
83,0.0,theta,80,-0.546052,-1.038595,0.457477
83,0.0,theta,81,1.213869,1.22038,0.555251
