seed,thresh,param,trial,latent,predicted,stdev
75,0.0,theta,1,-2.359026,-1.81324,0.513554
75,0.0,theta,2,-2.539392,-2.293825,0.536603
75,0.0,theta,3,1.085048,0.539846,0.541212
75,0.0,theta,4,-1.347096,-0.556968,0.498217
75,0.0,theta,5,-0.316827,-0.188574,0.491579
75,0.0,theta,6,-1.375796,-0.800846,0.476525
75,0.0,theta,7,-0.775338,-0.717197,0.524689
75,0.0,theta,8,0.648699,0.131001,0.493272
75,0.0,theta,9,-0.667292,-0.635614,0.493196
75,0.0,theta,10,-1.233151,-1.394135,0.511885
75,0.0,theta,11,-0.932705,-0.574318,0.53657
75,0.0,theta,12,-0.800133,-0.257896,0.484291
75,0.0,theta,13,-0.202229,0.241996,0.496017
75,0.0,theta,14,1.126996,0.880245,0.553581
75,0.0,theta,15,0.816273,0.459826,0.523485
75,0.0,theta,16,1.150229,0.924163,0.539204
75,0.0,theta,17,-0.706869,0.109664,0.538854
75,0.0,theta,18,1.528553,0.880619,0.527918
75,0.0,theta,19,0.335637,0.629268,0.539699
75,0.0,theta,20,-1.065531,-0.743548,0.489562
75,0.0,theta,21,0.454317,0.45683,0.507476
75,0.0,theta,22,0.901476,1.248645,0.528822
75,0.0,theta,23,0.637803,0.558292,0.520921
75,0.0,theta,24,0.021345,0.729779,0.535927
75,0.0,theta,25,1.142458,1.16919,0.54383
75,0.0,theta,26,-0.346512,0.261436,0.498337
75,0.0,theta,27,1.158917,0.454575,0.524516
75,0.0,theta,28,1.796894,1.99414,0.588199
75,0.0,theta,29,2.589446,1.41532,0.560347
75,0.0,theta,30,-0.602085,-0.175106,0.528996
75,0.0,theta,31,-0.054156,-0.509792,0.474024
75,0.0,theta,32,0.543131,0.124222,0.450624
75,0.0,theta,33,1.875811,1.443605,0.584212
75,0.0,theta,34,-0.262506,0.134746,0.482551
75,0.0,theta,35,1.15742,0.879952,0.5621
75,0.0,theta,36,0.204961,0.74514,0.555808
75,0.0,theta,37,-0.381656,0.059025,0.528517
