seed,thresh,param,trial,latent,predicted,stdev
84,0.0,theta,1,-1.032356,-0.418661,0.492132
84,0.0,theta,2,1.814327,2.39764,0.627957
84,0.0,theta,3,-0.799408,-0.761715,0.490191
84,0.0,theta,4,0.136245,-0.315126,0.533923
84,0.0,theta,5,0.325837,-0.235849,0.517617
84,0.0,theta,6,0.376368,0.122458,0.55732
84,0.0,theta,7,1.219897,0.432718,0.564488
84,0.0,theta,8,-0.379572,-0.709598,0.529069
84,0.0,theta,9,-0.339852,-1.05624,0.488819
84,0.0,theta,10,1.1082,0.544588,0.507039
84,0.0,theta,11,0.151116,-0.668218,0.49999
84,0.0,theta,12,-0.546319,-0.03618,0.488367
84,0.0,theta,13,0.2536,0.762784,0.589893
84,0.0,theta,14,1.749094,1.22796,0.571149
84,0.0,theta,15,-0.140756,0.251734,0.538161
84,0.0,theta,16,-0.91415,-1.33303,0.504469
84,0.0,theta,17,0.395827,0.264318,0.53189
84,0.0,theta,18,0.841521,1.55885,0.582919
84,0.0,theta,19,-0.70022,-0.868355,0.466115
84,0.0,theta,20,-1.325049,-0.122732,0.558313
84,0.0,theta,21,-0.26646,-0.122604,0.489421
84,0.0,theta,22,1.979434,1.49021,0.57512
84,0.0,theta,23,1.728824,1.47192,0.612078
84,0.0,theta,24,0.635565,1.257675,0.572272
84,0.0,theta,25,0.257508,-0.385965,0.519692
84,0.0,theta,26,-0.717078,0.27044,0.485868
84,0.0,theta,27,-0.291831,0.022858,0.516326
84,0.0,theta,28,-0.248596,-0.664122,0.496455
84,0.0,theta,29,0.005771,-1.07462,0.508819
84,0.0,theta,30,1.063766,1.115125,0.583507
84,0.0,theta,31,-1.911169,-1.101745,0.479931
84,0.0,theta,32,0.409651,0.470666,0.549166
84,0.0,theta,33,-0.823749,-0.945902,0.471944
84,0.0,theta,34,-0.285023,-0.741694,0.511137
84,0.0,theta,35,0.166497,-0.077124,0.495233
84,0.0,theta,36,-0.529465,0.100791,0.503615
84,0.0,theta,37,-0.997981,-0.955995,0.500319
84,0.0,theta,38,0.512626,0.587159,0.547269
84,0.0,theta,39,-0.291926,-0.188464,0.54474
84,0.0,theta,40,-1.043117,-0.907771,0.494393
84,0.0,theta,41,2.693742,1.51244,0.595582
84,0.0,theta,42,-0.578722,-0.935078,0.486541
84,0.0,theta,43,0.147263,0.03753,0.512606
84,0.0,theta,44,-0.631096,-0.832297,0.484073
84,0.0,theta,45,0.579087,0.72217,0.558698
84,0.0,theta,46,-0.374131,-0.201366,0.498656
84,0.0,theta,47,0.752868,0.23166,0.548995
84,0.0,theta,48,-1.041694,-0.420294,0.511622
84,0.0,theta,49,2.458827,2.172275,0.602756
84,0.0,theta,50,-0.53703,-0.554175,0.543783
84,0.0,theta,51,0.696864,0.2803,0.522551
84,0.0,theta,52,0.672973,0.947947,0.575112
84,0.0,theta,53,0.967381,0.591342,0.515751
84,0.0,theta,54,-0.102258,-0.542997,0.494416
84,0.0,theta,55,-0.119825,-0.027311,0.52985
84,0.0,theta,56,1.216317,1.12398,0.551539
84,0.0,theta,57,1.502912,1.65908,0.617169
84,0.0,theta,58,-1.17137,-0.91393,0.499945
84,0.0,theta,59,-0.629259,-0.679037,0.486661
84,0.0,theta,60,1.637452,0.818761,0.539407
84,0.0,theta,61,-0.345021,0.830022,0.541601
84,0.0,theta,62,-0.669802,-0.11871,0.514835
84,0.0,theta,63,0.468881,0.413095,0.538193
84,0.0,theta,64,-1.708734,-1.911135,0.517853
84,0.0,theta,65,-0.166963,-0.430654,0.484354
84,0.0,theta,66,0.637905,-0.206196,0.486912
84,0.0,theta,67,-0.378023,-0.616443,0.539076
84,0.0,theta,68,-0.169478,-0.333992,0.499115
84,0.0,theta,69,-0.279143,0.40869,0.523075
84,0.0,theta,70,-0.327102,0.367566,0.520015
84,0.0,theta,71,-0.809373,-0.646289,0.497897
84,0.0,theta,72,-0.09663,0.54314,0.519633
84,0.0,theta,73,-0.239364,-0.585355,0.51761
84,0.0,theta,74,0.439257,1.09286,0.555049
84,0.0,theta,75,1.35716,0.558285,0.557701
84,0.0,theta,76,-0.834814,-0.32125,0.525654
84,0.0,theta,77,1.223706,0.932059,0.586371
84,0.0,theta,78,-0.490023,-0.576252,0.507354
84,0.0,theta,79,-1.008687,-0.494541,0.446939
84,0.0,theta,80,1.198815,0.306914,0.523375
84,0.0,theta,81,1.460223,1.106415,0.548701
84,0.0,theta,82,-1.587154,-0.786318,0.505354
84,0.0,theta,83,1.110136,0.740996,0.580151
84,0.0,theta,84,-0.949558,-0.561135,0.515398
84,0.0,theta,85,0.288245,0.01608,0.49508
84,0.0,theta,86,-0.702247,-0.77216,0.501731
