seed,param,trial,latent,predicted,stdev
24,theta,1,-0.767922,0.308422,0.433897
24,theta,2,-0.347824,0.05491,0.402201
24,theta,3,0.131254,-0.318256,0.428312
24,theta,4,1.095538,1.3101,0.46585
24,theta,5,-0.999464,-0.956732,0.504213
24,theta,6,-0.125851,-0.077293,0.482544
24,theta,7,-1.511082,-1.476635,0.489775
24,theta,8,-0.185598,-0.62633,0.472113
24,theta,9,-0.235929,-0.855039,0.464339
24,theta,10,0.237233,0.599793,0.396373
24,theta,11,0.88808,0.882592,0.455593
24,theta,12,1.125433,0.885762,0.446092
24,theta,13,0.010178,-0.394306,0.458282
24,theta,14,-0.323248,-0.929937,0.494922
24,theta,15,-1.233342,-0.828724,0.426364
24,theta,16,0.292718,0.676498,0.494169
24,theta,17,0.186705,0.251894,0.405762
24,theta,18,0.224337,0.374575,0.407549
24,theta,19,0.08402,0.04091,0.401177
24,theta,20,-1.551615,-1.103775,0.528164
24,theta,21,-0.152535,-0.250562,0.456605
24,theta,22,0.296611,-0.123222,0.445462
24,theta,23,-0.69091,-0.528566,0.50783
24,theta,24,1.064848,0.676613,0.405628
24,theta,25,-1.480243,-1.76645,0.518352
24,theta,26,-0.525938,-0.935561,0.491489
24,theta,27,-1.042618,-0.840702,0.422702
24,theta,28,0.464118,0.952965,0.427442
24,theta,29,-1.588951,-1.741065,0.490475
24,theta,30,0.32131,-0.006934,0.402088
24,theta,31,0.538436,0.40829,0.450292
24,theta,32,0.516006,0.965209,0.443035
24,theta,33,-2.148102,-0.947153,0.526226
24,theta,34,0.242645,0.203973,0.428094
24,theta,35,0.886505,0.261633,0.416338
24,theta,36,-2.931719,-2.071505,0.532169
24,theta,37,0.096122,0.96284,0.497728
24,theta,38,0.120666,-0.651722,0.396767
24,theta,39,1.525436,1.725895,0.512582
24,theta,40,0.709883,0.64021,0.444694
24,theta,41,0.240393,-0.057098,0.462204
24,theta,42,-0.474097,-0.537066,0.488199
24,theta,43,2.080088,1.57665,0.520416
