seed,param,trial,latent,predicted,stdev
49,theta,1,0.708907,0.619674,0.40103
49,theta,2,-0.787888,-0.692172,0.395928
49,theta,3,-0.494999,0.296245,0.373502
49,theta,4,0.596573,0.679142,0.474332
49,theta,5,1.026808,1.03479,0.444938
49,theta,6,1.70409,1.736315,0.510176
49,theta,7,-0.563622,-0.212686,0.386958
49,theta,8,-0.627791,-0.940625,0.466627
49,theta,9,-1.02412,-1.317475,0.466391
49,theta,10,-0.484899,-0.886932,0.44222
49,theta,11,1.538927,1.14553,0.425997
49,theta,12,0.391373,0.94786,0.442763
49,theta,13,0.042419,-0.124978,0.371148
49,theta,14,-0.022606,0.275058,0.363983
49,theta,15,-3.389061,-2.847875,0.586436
49,theta,16,-0.464837,-0.274021,0.360217
49,theta,17,-0.661354,-1.05531,0.45953
49,theta,18,-1.478841,-1.387445,0.468205
49,theta,19,-0.591853,-0.602462,0.430487
49,theta,20,0.697302,0.489168,0.41875
49,theta,21,-0.203235,0.163036,0.432745
49,theta,22,-0.059228,-0.05829,0.399357
49,theta,23,-0.250834,-0.452803,0.369251
49,theta,24,0.218905,-0.17508,0.387516
49,theta,25,-0.319568,0.028059,0.362784
49,theta,26,0.90726,0.376026,0.403791
49,theta,27,0.465951,0.492888,0.453201
49,theta,28,1.165267,0.763424,0.427112
49,theta,29,0.644338,0.6864,0.453166
49,theta,30,0.621828,0.204587,0.401518
49,theta,31,-0.425854,0.008535,0.399141
49,theta,32,-1.094339,-0.926158,0.416963
49,theta,33,-0.021763,-0.154698,0.404018
49,theta,34,1.338742,1.340605,0.454291
49,theta,35,-2.538953,-1.82933,0.521345
49,theta,36,0.41294,-0.601044,0.430126
49,theta,37,-0.16557,-0.22573,0.375595
49,theta,38,0.584377,1.368905,0.500432
49,theta,39,0.379723,0.821388,0.433355
49,theta,40,0.683345,1.28057,0.470711
49,theta,41,-0.034816,0.37896,0.438672
49,theta,42,1.485552,0.58916,0.432319
49,theta,43,0.659084,0.821892,0.46519
49,theta,44,1.71424,1.067855,0.472075
49,theta,45,-0.976333,-0.731797,0.385295
49,theta,46,-1.512555,-1.20383,0.442316
49,theta,47,-2.261362,-1.82026,0.528524
49,theta,48,0.140814,0.048764,0.386782
49,theta,49,0.166146,-0.137526,0.418197
49,theta,50,-0.008764,-0.938545,0.415419
49,theta,51,-2.275772,-1.40962,0.452943
49,theta,52,-0.593323,-0.561431,0.435486
49,theta,53,-0.559839,-0.732058,0.489581
49,theta,54,-0.23781,-0.064127,0.373083
49,theta,55,0.642685,1.033865,0.429309
49,theta,56,-0.613569,-0.48187,0.346003
49,theta,57,-0.746684,-1.150745,0.478952
49,theta,58,0.246653,0.303344,0.434821
49,theta,59,-0.089282,0.561276,0.442356
49,theta,60,0.145705,-0.146606,0.416694
49,theta,61,0.031884,-0.004417,0.409839
49,theta,62,-0.161032,-0.314619,0.385326
49,theta,63,1.260568,1.10164,0.447433
49,theta,64,-0.005421,-0.02677,0.348462
49,theta,65,0.301076,0.166576,0.393543
49,theta,66,0.955758,0.41909,0.402941
49,theta,67,-0.937722,-1.140865,0.451228
49,theta,68,0.269139,-0.243728,0.337156
49,theta,69,-1.444223,-1.35986,0.446857
49,theta,70,0.717809,0.530936,0.446274
49,theta,71,0.817779,0.891763,0.456164
49,theta,72,-1.446139,-1.066885,0.417658
49,theta,73,-1.682904,-1.359465,0.46819
49,theta,74,-1.350655,-1.30865,0.447597
49,theta,75,-0.20979,-0.332948,0.361856
49,theta,76,-0.135575,-0.398964,0.404359
49,theta,77,-1.534707,-1.118135,0.451649
49,theta,78,-0.406017,0.044632,0.361593
49,theta,79,0.083971,0.165528,0.375592
49,theta,80,0.243446,0.144029,0.386831
49,theta,81,0.890469,0.834948,0.411016
49,theta,82,0.287741,-0.322577,0.427748
49,theta,83,-1.467352,-1.49482,0.449349
49,theta,84,0.666548,0.656718,0.440108
49,theta,85,1.826422,1.20538,0.457746
49,theta,86,0.203102,0.048736,0.433802
49,theta,87,1.392536,1.170315,0.443875
49,theta,88,-0.436591,-0.797146,0.380151
49,theta,89,1.370215,1.73586,0.531946
49,theta,90,-0.866957,-0.485844,0.39568
49,theta,91,0.380786,-0.055645,0.418
49,theta,92,0.304582,0.61619,0.40902
49,theta,93,0.516293,0.463898,0.397071
49,theta,94,-1.236446,-0.947996,0.426272
49,theta,95,0.720332,0.441179,0.405572
49,theta,96,-1.151201,-1.139555,0.439633
49,theta,97,-2.120479,-1.81608,0.51243
49,theta,98,-0.159,0.018683,0.350102
49,theta,99,-0.929824,-0.73339,0.424659
49,theta,100,0.342912,-0.085192,0.350223
49,theta,101,0.665769,-0.024948,0.416035
49,theta,102,-0.189575,-0.797839,0.406406
49,theta,103,0.831984,0.876988,0.456592
49,theta,104,1.559015,1.27974,0.500925
49,theta,105,-0.055376,-0.10088,0.41954
49,theta,106,1.05092,0.407752,0.422264
49,theta,107,0.874996,0.266112,0.459267
49,theta,108,-0.972803,-1.06059,0.433649
49,theta,109,0.417464,0.666704,0.473864
49,theta,110,1.733966,1.297265,0.496524
49,theta,111,1.43509,1.102885,0.483383
49,theta,112,0.578288,0.924256,0.475012
49,theta,113,1.870426,1.76125,0.51437
49,theta,114,-0.802465,-0.647155,0.45855
49,theta,115,-0.106107,0.354611,0.378844
49,theta,116,0.83925,0.394028,0.41857
49,theta,117,1.622873,1.03786,0.486916
49,theta,118,0.627649,0.486496,0.354085
49,theta,119,0.960514,1.295225,0.46045
49,theta,120,-1.29059,-0.69861,0.423995
49,theta,121,-0.124736,-0.665356,0.380292
49,theta,122,-1.964634,-1.86165,0.51204
49,theta,123,0.39717,-0.134013,0.37337
49,theta,124,-0.772822,-0.376808,0.367429
49,theta,125,-0.320648,-0.07375,0.369497
49,theta,126,1.579718,1.18147,0.481499
49,theta,127,1.851361,1.294055,0.484526
49,theta,128,-0.22091,-0.651613,0.373688
49,theta,129,-0.055446,0.169775,0.364159
49,theta,130,-1.508296,-1.753595,0.508241
49,theta,131,-0.619603,-0.340962,0.410621
49,theta,132,0.016294,0.915938,0.457048
49,theta,133,0.930401,0.564666,0.44463
49,theta,134,0.152937,0.122812,0.367001
49,theta,135,1.749497,1.343235,0.492599
49,theta,136,-0.085748,-0.279854,0.379068
49,theta,137,-0.093156,-0.387595,0.395236
49,theta,138,0.805914,0.932469,0.439082
49,theta,139,-1.50375,-1.793255,0.504408
49,theta,140,-1.109398,-1.547325,0.503736
49,theta,141,-0.353839,-0.401566,0.458054
49,theta,142,0.321914,0.148321,0.417567
49,theta,143,-0.607498,-0.69004,0.40872
49,theta,144,0.731895,0.606496,0.414307
49,theta,145,1.158571,1.14555,0.443183
49,theta,146,0.059558,-0.237291,0.404652
49,theta,147,0.076029,-0.194295,0.387567
49,theta,148,-0.201553,0.044276,0.39659
49,theta,149,2.361249,1.6956,0.510368
49,theta,150,-0.137351,0.135578,0.398504
49,theta,151,-0.793305,-0.968063,0.392586
49,theta,152,-1.468563,-1.053175,0.430556
49,theta,153,-0.368822,-0.282721,0.395797
49,theta,154,1.884484,2.31031,0.568616
49,theta,155,-1.368383,-0.590323,0.435237
49,theta,156,-1.497787,-1.095765,0.422451
49,theta,157,-0.099025,0.276576,0.427395
49,theta,158,-0.406748,-0.409252,0.418235
49,theta,159,-0.120672,-0.03325,0.408016
49,theta,160,0.718001,0.269548,0.350302
49,theta,161,-0.279437,-0.200822,0.423026
49,theta,162,-1.510761,-0.95916,0.417187
49,theta,163,-0.618636,-0.563944,0.432728
49,theta,164,0.296344,0.457179,0.428991
49,theta,165,-0.03333,-0.249247,0.378576
49,theta,166,1.474372,1.15313,0.474499
49,theta,167,0.581627,0.459558,0.383522
49,theta,168,-0.704015,-1.303205,0.468325
49,theta,169,0.996584,0.55673,0.425426
49,theta,170,1.169531,0.319139,0.405727
49,theta,171,0.151177,0.350928,0.37726
49,theta,172,0.293655,0.976384,0.470145
49,theta,173,0.428541,0.34631,0.436022
49,theta,174,-0.558338,0.014622,0.357652
49,theta,175,0.08518,-0.183914,0.372421
49,theta,176,0.5154,0.180217,0.442815
49,theta,177,0.362594,1.387385,0.494969
49,theta,178,-0.019361,-0.06698,0.417887
49,theta,179,0.442159,-0.232295,0.376575
49,theta,180,0.133074,0.21979,0.370214
49,theta,181,-1.632771,-1.047305,0.468516
49,theta,182,1.267717,1.077015,0.460974
49,theta,183,0.169871,-0.378419,0.372605
49,theta,184,1.398927,1.86278,0.528079
49,theta,185,-0.827927,-0.815684,0.402194
49,theta,186,0.746977,1.25355,0.446026
49,theta,187,-1.440752,-1.11615,0.444412
49,theta,188,-0.250934,-0.323442,0.389602
49,theta,189,-0.734418,-1.68192,0.502337
49,theta,190,0.806143,0.517797,0.38644
49,theta,191,1.74419,0.863042,0.441088
49,theta,192,0.798938,1.20743,0.502282
49,theta,193,0.640485,0.737652,0.434868
49,theta,194,1.152416,0.464549,0.421286
49,theta,195,0.580721,0.804974,0.453505
49,theta,196,1.127836,0.473048,0.437966
49,theta,197,-0.833693,-0.536322,0.44393
49,theta,198,0.359297,0.0691,0.382416
49,theta,199,0.084237,0.079716,0.365747
49,theta,200,-1.172144,-1.606225,0.466507
49,theta,201,0.052722,0.260762,0.348461
49,theta,202,1.53358,1.624695,0.53438
49,theta,203,-0.927496,-1.05871,0.427245
49,theta,204,-0.763242,-1.171535,0.424216
49,theta,205,-0.275428,-0.513469,0.404865
49,theta,206,-1.155981,-0.758452,0.428441
49,theta,207,1.934441,1.316605,0.45365
