seed,param,trial,latent,predicted,stdev
6,theta,1,1.330556,0.833311,0.648249
6,theta,2,-1.423314,-2.33328,0.719555
6,theta,3,0.524664,0.951074,0.553308
6,theta,4,-1.571172,-1.521045,0.607442
6,theta,5,0.410855,-0.450582,0.632117
6,theta,6,1.065782,1.427985,0.625649
6,theta,7,0.151012,0.16566,0.53119
6,theta,8,-0.269593,-0.057583,0.541076
6,theta,9,-1.332287,-1.5483,0.652388
6,theta,10,0.796017,1.500955,0.599657
6,theta,11,0.473832,0.953992,0.61787
6,theta,12,-1.056066,-0.35686,0.558078
6,theta,13,-0.408743,0.128003,0.524338
6,theta,14,-1.628905,-1.69539,0.626584
6,theta,15,-0.05216,-0.644919,0.564235
6,theta,16,-0.510887,0.147719,0.53427
6,theta,17,-0.789941,-1.1521,0.579724
6,theta,18,0.379657,0.704738,0.576068
6,theta,19,-1.109772,-0.435478,0.609054
6,theta,20,1.950969,1.50519,0.664877
6,theta,21,0.476216,0.610782,0.596874
6,theta,22,-2.545285,-2.811925,0.792457
6,theta,23,0.427411,0.900582,0.51783
6,theta,24,0.537895,-0.232686,0.496228
6,theta,25,0.956098,1.36462,0.648761
6,theta,26,-0.249157,0.227878,0.566092
6,theta,27,-0.442078,0.110957,0.537609
6,theta,28,-0.814395,0.023586,0.529572
6,theta,29,0.71158,1.35499,0.630006
6,theta,30,2.565392,3.11183,0.768643
6,theta,31,-0.117748,-0.034437,0.559879
6,theta,32,-1.233949,-2.5878,0.724054
6,theta,33,-0.707913,-1.11211,0.585306
6,theta,34,-0.566821,-0.387019,0.483711
6,theta,35,1.145288,2.27962,0.697602
6,theta,36,0.362998,0.296813,0.560522
6,theta,37,0.590957,0.934274,0.573081
6,theta,38,-0.053732,0.454252,0.564397
6,theta,39,0.616563,0.843998,0.594408
6,theta,40,0.223362,0.187298,0.590441
6,theta,41,-1.610489,-1.8012,0.695409
6,theta,42,-0.766872,-1.26689,0.594187
6,theta,43,-0.691842,-1.394665,0.692907
6,theta,44,-0.385119,-1.76543,0.673372
6,theta,45,-1.11554,-1.537265,0.612084
6,theta,46,1.230639,0.742776,0.599738
6,theta,47,0.490232,0.894294,0.608212
6,theta,48,0.138547,0.178754,0.548509
6,theta,49,-1.253684,-1.504665,0.649914
6,theta,50,1.480036,0.817922,0.590966
6,theta,51,-1.159555,-1.12917,0.592833
6,theta,52,0.523056,1.29045,0.64202
6,theta,53,-2.285283,-2.94649,0.797559
6,theta,54,-0.781826,-1.437095,0.563234
6,theta,55,0.597435,0.525441,0.591833
6,theta,56,-0.402083,-0.897559,0.565464
6,theta,57,-0.762628,-1.015125,0.601887
6,theta,58,-0.436671,-0.467402,0.510847
6,theta,59,0.173677,0.494878,0.566259
6,theta,60,-0.408713,-0.554432,0.529415
6,theta,61,0.576571,-0.256172,0.515864
6,theta,62,0.586544,1.33813,0.638911
6,theta,63,1.441854,1.222315,0.601005
6,theta,64,1.838878,2.38918,0.662523
6,theta,65,-0.442308,-0.290914,0.578953
6,theta,66,-0.827756,-1.086535,0.525585
