seed,param,trial,latent,predicted,stdev
27,theta,1,-0.179085,-0.49289,0.550176
27,theta,2,0.589048,0.386722,0.643181
27,theta,3,-0.722317,-1.41185,0.592189
27,theta,4,-0.437792,0.078241,0.584068
27,theta,5,0.681017,-0.062943,0.610784
27,theta,6,-0.791101,-1.5328,0.620173
27,theta,7,-0.635925,-0.876511,0.567464
27,theta,8,-0.497914,0.397341,0.494838
27,theta,9,2.044194,2.09902,0.682946
27,theta,10,-1.175428,-1.40801,0.5388
27,theta,11,1.224888,1.534055,0.626269
27,theta,12,-1.144671,-1.525695,0.588906
27,theta,13,-0.50056,-0.667256,0.525495
27,theta,14,-0.730013,-0.490254,0.543277
27,theta,15,-0.889507,-1.018545,0.53199
27,theta,16,-0.252265,-0.53648,0.576457
27,theta,17,-0.62894,-1.341215,0.575634
27,theta,18,-0.325482,-0.553618,0.579013
27,theta,19,-1.411405,-1.623805,0.643139
27,theta,20,0.18507,-0.256857,0.5962
27,theta,21,1.268556,1.79664,0.670783
27,theta,22,-0.045072,0.77433,0.54241
27,theta,23,0.95643,1.220495,0.649736
27,theta,24,1.248692,1.764265,0.551146
27,theta,25,0.098764,-0.35186,0.63221
27,theta,26,-1.836125,-2.9033,0.721358
27,theta,27,-0.175497,0.059063,0.556041
27,theta,28,-2.016785,-3.61468,0.784096
27,theta,29,-0.059968,0.654484,0.551033
27,theta,30,-0.489231,-0.824358,0.547297
27,theta,31,1.038243,0.957814,0.619781
27,theta,32,-0.389616,-0.372812,0.59339
27,theta,33,-0.258907,-0.133002,0.550054
27,theta,34,-0.803097,-1.162785,0.613809
27,theta,35,1.556459,2.3369,0.677169
27,theta,36,0.419746,0.467466,0.512819
27,theta,37,1.220728,0.3954,0.602693
27,theta,38,-1.204814,-1.33047,0.571984
27,theta,39,-0.747533,-1.505335,0.573417
27,theta,40,-0.245228,0.345627,0.548037
27,theta,41,-1.36531,-2.03079,0.635795
27,theta,42,-0.345738,0.101922,0.569897
27,theta,43,-1.055275,-0.750046,0.581071
27,theta,44,0.185685,0.577929,0.506019
27,theta,45,-2.9656,-2.926775,0.787135
27,theta,46,-0.464494,-0.390154,0.534819
