seed,param,trial,latent,predicted,stdev
97,theta,1,-0.895863,-1.653675,0.648801
97,theta,2,-0.089799,-0.358511,0.602633
97,theta,3,0.562762,0.832818,0.6717
97,theta,4,-0.959429,-1.307045,0.613223
97,theta,5,0.415227,0.93219,0.555821
97,theta,6,0.967088,1.07016,0.611333
97,theta,7,-0.002853,-1.00584,0.513461
97,theta,8,1.195872,2.03424,0.686147
97,theta,9,1.072577,1.530935,0.599758
97,theta,10,0.281281,0.288098,0.60356
97,theta,11,-1.192569,-1.207025,0.619881
97,theta,12,1.836857,2.401435,0.71214
97,theta,13,0.637544,1.82501,0.666071
97,theta,14,1.531215,1.61487,0.672182
97,theta,15,-1.764182,-3.19851,0.775067
97,theta,16,0.081328,0.011673,0.590639
97,theta,17,0.879806,0.708983,0.532774
97,theta,18,1.261068,1.70054,0.66883
97,theta,19,1.141622,0.556952,0.582496
97,theta,20,0.323433,1.253555,0.588748
97,theta,21,-1.399193,-2.354705,0.715966
97,theta,22,-1.469366,-1.03485,0.576587
97,theta,23,0.602539,-0.250307,0.578593
97,theta,24,0.993762,2.808495,0.769901
97,theta,25,0.002008,-0.487156,0.58157
97,theta,26,1.500259,1.47466,0.593367
97,theta,27,1.411772,1.698525,0.670359
97,theta,28,1.411772,1.516845,0.618244
97,theta,29,0.053214,0.646514,0.563397
97,theta,30,-1.344971,-1.210105,0.626968
97,theta,31,0.813388,0.767248,0.485197
97,theta,32,-0.258068,-1.104465,0.635231
97,theta,33,-0.211938,0.566029,0.564956
97,theta,34,-0.440581,-1.044195,0.646133
97,theta,35,-0.726172,-0.020124,0.560383
97,theta,36,-0.011731,-0.60135,0.581678
97,theta,37,0.365706,0.395468,0.622438
97,theta,38,-2.293144,-2.906025,0.782165
97,theta,39,-0.32445,-0.513024,0.603507
97,theta,40,-1.13467,-2.16414,0.709954
97,theta,41,-0.769677,-1.20213,0.626831
97,theta,42,-0.489238,-0.146538,0.506438
97,theta,43,0.808745,1.524125,0.602491
97,theta,44,0.03416,-0.166184,0.565934
97,theta,45,-1.573447,-2.402665,0.736349
97,theta,46,-0.095094,-0.092745,0.559799
97,theta,47,-1.138115,-1.66693,0.615978
97,theta,48,0.525704,0.825366,0.596475
97,theta,49,-1.179975,-1.97693,0.695697
97,theta,50,-0.862764,-0.605061,0.565386
97,theta,51,1.056408,0.819021,0.654805
97,theta,52,-0.134432,-0.611704,0.59148
97,theta,53,0.537165,0.435858,0.638936
97,theta,54,-0.271773,-0.956922,0.574832
97,theta,55,-0.552563,-1.50019,0.648428
97,theta,56,0.32229,0.009136,0.667602
97,theta,57,0.439621,1.026975,0.591007
97,theta,58,-0.948427,-0.551908,0.703451
97,theta,59,-0.298692,-0.248627,0.60302
97,theta,60,0.576784,-0.33081,0.509843
97,theta,61,-0.603051,-0.755236,0.609852
97,theta,62,-0.959098,-1.650915,0.637728
97,theta,63,0.03355,0.508336,0.640969
97,theta,64,-1.308512,-1.316115,0.604304
97,theta,65,0.5779,0.51839,0.50212
97,theta,66,2.502695,3.25493,0.803313
97,theta,67,-0.829811,-0.636814,0.633402
97,theta,68,0.838282,0.429599,0.521621
97,theta,69,-0.55198,-0.988204,0.558886
97,theta,70,2.076248,2.1411,0.693838
97,theta,71,0.865261,2.012265,0.673432
97,theta,72,0.653608,0.840392,0.670194
97,theta,73,-1.389474,-1.814045,0.633861
