name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
lp__	-16200.0	1.17	49.9	-16300.0	-16200.0	-16100.0	1820.0	0.945	1.0
theta_mu[1]	-0.697	0.00118	0.0869	-0.846	-0.693	-0.56	5471.0	2.85	1.0
theta_mu[2]	0.264	0.000734	0.0572	0.171	0.262	0.359	6068.0	3.16	1.0
theta_mu[3]	1.32	0.00368	0.241	1.01	1.28	1.76	4286.0	2.23	1.0
theta_mu[4]	0.955	0.00177	0.132	0.76	0.945	1.19	5501.0	2.86	1.0
theta_pr[1]	-0.437	0.00537	0.666	-1.57	-0.429	0.631	15360.0	7.99	1.0
theta_pr[2]	0.49	0.0055	0.664	-0.61	0.501	1.57	14581.0	7.59	1.0
theta_pr[3]	0.902	0.00553	0.677	-0.23	0.917	2.0	14969.0	7.79	1.0
theta_pr[4]	0.459	0.00554	0.657	-0.665	0.488	1.48	14068.0	7.32	1.0
theta_pr[5]	0.968	0.00519	0.647	-0.104	0.976	2.0	15571.0	8.1	1.0
theta_pr[6]	0.824	0.00578	0.707	-0.361	0.833	1.97	14925.0	7.77	1.0
theta_pr[7]	0.174	0.0053	0.659	-0.906	0.177	1.25	15482.0	8.06	1.0
theta_pr[8]	-0.753	0.00517	0.635	-1.83	-0.745	0.267	15118.0	7.87	1.0
theta_pr[9]	0.00182	0.00473	0.628	-1.05	0.0143	1.01	17641.0	9.18	1.0
theta_pr[10]	-0.126	0.00624	0.775	-1.47	-0.0899	1.09	15416.0	8.02	1.0
theta_pr[11]	1.39	0.00529	0.701	0.236	1.39	2.57	17527.0	9.12	1.0
theta_pr[12]	-0.313	0.00482	0.609	-1.31	-0.309	0.678	15977.0	8.31	1.0
theta_pr[13]	-0.184	0.00597	0.746	-1.47	-0.153	0.982	15612.0	8.12	1.0
theta_pr[14]	-0.115	0.00569	0.705	-1.31	-0.0853	0.99	15358.0	7.99	1.0
theta_pr[15]	0.402	0.0053	0.676	-0.698	0.398	1.53	16279.0	8.47	1.0
theta_pr[16]	0.104	0.00616	0.76	-1.19	0.133	1.3	15243.0	7.93	1.0
theta_pr[17]	-0.532	0.00445	0.576	-1.48	-0.523	0.39	16716.0	8.7	1.0
theta_pr[18]	-1.02	0.00612	0.713	-2.23	-0.989	0.095	13547.0	7.05	1.0
theta_pr[19]	-0.223	0.005	0.61	-1.24	-0.215	0.766	14880.0	7.74	1.0
theta_pr[20]	-0.576	0.00623	0.73	-1.84	-0.535	0.558	13729.0	7.14	1.0
theta_pr[21]	0.501	0.00525	0.687	-0.643	0.506	1.64	17135.0	8.92	1.0
theta_pr[22]	-0.583	0.0046	0.58	-1.55	-0.573	0.367	15878.0	8.26	1.0
theta_pr[23]	1.67	0.00571	0.709	0.523	1.67	2.82	15421.0	8.02	1.0
theta_pr[24]	-0.741	0.00468	0.612	-1.76	-0.738	0.244	17048.0	8.87	1.0
theta_pr[25]	-0.717	0.00514	0.659	-1.83	-0.698	0.338	16413.0	8.54	1.0
theta_pr[26]	0.189	0.00516	0.658	-0.874	0.197	1.25	16291.0	8.48	1.0
theta_pr[27]	-0.231	0.00596	0.691	-1.42	-0.209	0.879	13435.0	6.99	1.0
theta_pr[28]	0.317	0.00523	0.643	-0.755	0.325	1.36	15107.0	7.86	1.0
theta_pr[29]	0.154	0.00513	0.642	-0.891	0.154	1.19	15712.0	8.18	1.0
theta_pr[30]	0.256	0.00492	0.638	-0.79	0.255	1.31	16780.0	8.73	1.0
theta_pr[31]	0.103	0.00541	0.675	-1.03	0.122	1.2	15564.0	8.1	1.0
theta_pr[32]	0.337	0.00613	0.708	-0.879	0.371	1.47	13352.0	6.95	1.0
theta_pr[33]	-0.998	0.00643	0.794	-2.34	-0.969	0.271	15278.0	7.95	1.0
theta_pr[34]	-0.251	0.00545	0.689	-1.43	-0.226	0.828	16011.0	8.33	1.0
theta_pr[35]	0.0835	0.00536	0.658	-0.979	0.0822	1.17	15067.0	7.84	1.0
theta_pr[36]	0.146	0.00506	0.653	-0.948	0.159	1.19	16639.0	8.66	1.0
theta_pr[37]	0.35	0.00501	0.618	-0.671	0.353	1.36	15183.0	7.9	1.0
theta_pr[38]	0.284	0.005	0.609	-0.734	0.283	1.28	14880.0	7.74	1.0
theta_pr[39]	-0.519	0.00507	0.635	-1.59	-0.489	0.471	15671.0	8.15	1.0
theta_pr[40]	-0.49	0.00522	0.656	-1.6	-0.478	0.576	15795.0	8.22	1.0
theta_pr[41]	0.49	0.00531	0.669	-0.603	0.489	1.62	15867.0	8.26	1.0
theta_pr[42]	-0.00112	0.00506	0.639	-1.07	0.00957	1.02	15961.0	8.31	1.0
theta_pr[43]	-0.35	0.00531	0.629	-1.39	-0.344	0.654	14009.0	7.29	1.0
theta_pr[44]	-0.106	0.00542	0.675	-1.25	-0.0832	0.959	15483.0	8.06	1.0
theta_pr[45]	-0.452	0.00583	0.724	-1.68	-0.434	0.709	15418.0	8.02	1.0
theta_pr[46]	0.39	0.00542	0.69	-0.763	0.407	1.49	16230.0	8.45	1.0
theta_pr[47]	0.493	0.00538	0.673	-0.651	0.507	1.57	15667.0	8.15	1.0
theta_pr[48]	-1.15	0.0054	0.646	-2.27	-1.12	-0.145	14335.0	7.46	1.0
theta_pr[49]	-0.798	0.00574	0.694	-1.98	-0.777	0.297	14615.0	7.61	1.0
theta_pr[50]	0.561	0.00611	0.746	-0.699	0.583	1.76	14924.0	7.77	1.0
theta_pr[51]	-0.182	0.00529	0.678	-1.33	-0.166	0.907	16409.0	8.54	1.0
theta_pr[52]	0.547	0.00596	0.729	-0.701	0.568	1.7	15004.0	7.81	1.0
theta_pr[53]	0.622	0.00502	0.642	-0.493	0.64	1.64	16378.0	8.52	1.0
theta_pr[54]	0.214	0.00585	0.641	-0.85	0.216	1.25	11989.0	6.24	1.0
theta_pr[55]	0.201	0.00537	0.658	-0.925	0.229	1.24	15045.0	7.83	1.0
theta_pr[56]	-0.381	0.00501	0.624	-1.42	-0.374	0.617	15500.0	8.07	1.0
theta_pr[57]	0.175	0.00667	0.702	-1.02	0.199	1.26	11074.0	5.76	1.0
theta_pr[58]	0.579	0.00505	0.641	-0.49	0.574	1.63	16126.0	8.39	1.0
theta_pr[59]	-0.607	0.00572	0.631	-1.65	-0.602	0.418	12195.0	6.35	1.0
theta_pr[60]	-0.587	0.00467	0.591	-1.57	-0.577	0.365	16025.0	8.34	1.0
theta_pr[61]	-0.265	0.0062	0.774	-1.58	-0.242	0.964	15594.0	8.12	1.0
theta_pr[62]	-0.239	0.00588	0.703	-1.4	-0.229	0.916	14303.0	7.44	1.0
theta_pr[63]	-0.00355	0.00677	0.85	-1.46	0.0326	1.33	15756.0	8.2	1.0
theta_pr[64]	-0.355	0.00499	0.628	-1.39	-0.355	0.666	15839.0	8.24	1.0
theta_pr[65]	0.0516	0.00699	0.857	-1.44	0.0896	1.4	15017.0	7.81	1.0
theta_pr[66]	0.45	0.00571	0.657	-0.654	0.455	1.51	13235.0	6.89	1.0
theta_pr[67]	0.193	0.00512	0.658	-0.88	0.188	1.27	16480.0	8.58	1.0
theta_pr[68]	0.57	0.00553	0.691	-0.561	0.568	1.71	15612.0	8.12	1.0
theta_pr[69]	0.26	0.00496	0.641	-0.817	0.276	1.27	16703.0	8.69	1.0
theta_pr[70]	-0.0279	0.0065	0.803	-1.4	0.00365	1.26	15292.0	7.96	1.0
theta_pr[71]	0.0604	0.00616	0.754	-1.24	0.094	1.24	15001.0	7.81	1.0
theta_pr[72]	-0.223	0.00534	0.676	-1.38	-0.201	0.852	16036.0	8.34	1.0
theta_pr[73]	-1.25	0.00594	0.698	-2.45	-1.22	-0.156	13816.0	7.19	1.0
theta_pr[74]	-0.839	0.00511	0.646	-1.92	-0.835	0.21	16003.0	8.33	1.0
theta_pr[75]	-0.575	0.00472	0.604	-1.6	-0.566	0.407	16355.0	8.51	1.0
theta_pr[76]	-0.434	0.00542	0.659	-1.55	-0.409	0.605	14792.0	7.7	1.0
theta_pr[77]	1.23	0.00549	0.689	0.0916	1.23	2.37	15751.0	8.2	1.0
