name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
lp__	-15500.0	0.672	32.9	-15600.0	-15500.0	-15500.0	2410.0	1.8	1.0
theta_mu[1]	-0.615	0.00133	0.0827	-0.756	-0.612	-0.484	3880.0	2.9	1.0
theta_mu[2]	0.25	0.00101	0.0631	0.146	0.25	0.354	3918.0	2.93	1.0
theta_mu[3]	1.34	0.00462	0.27	1.0	1.3	1.83	3417.0	2.55	1.0
theta_mu[4]	0.82	0.00196	0.118	0.64	0.811	1.03	3652.0	2.73	1.0
theta_pr[1]	-0.414	0.00483	0.597	-1.39	-0.408	0.574	15231.0	11.4	1.0
theta_pr[2]	0.437	0.00505	0.607	-0.547	0.429	1.46	14430.0	10.8	1.0
theta_pr[3]	0.83	0.0053	0.656	-0.231	0.821	1.92	15307.0	11.4	1.0
theta_pr[4]	0.512	0.00454	0.573	-0.449	0.512	1.45	15986.0	11.9	1.0
theta_pr[5]	0.605	0.00498	0.597	-0.371	0.601	1.59	14370.0	10.7	1.0
theta_pr[6]	0.653	0.00506	0.629	-0.354	0.642	1.71	15468.0	11.6	1.0
theta_pr[7]	-0.0958	0.0054	0.636	-1.11	-0.109	0.984	13865.0	10.4	1.0
theta_pr[8]	-0.772	0.00478	0.59	-1.72	-0.768	0.201	15218.0	11.4	1.0
theta_pr[9]	-0.0587	0.0048	0.572	-0.98	-0.0673	0.891	14201.0	10.6	1.0
theta_pr[10]	0.416	0.00528	0.593	-0.572	0.418	1.39	12636.0	9.44	1.0
theta_pr[11]	1.24	0.00579	0.677	0.153	1.23	2.39	13704.0	10.2	1.0
theta_pr[12]	-0.549	0.00495	0.589	-1.51	-0.557	0.431	14170.0	10.6	1.0
theta_pr[13]	0.181	0.00466	0.576	-0.774	0.186	1.13	15252.0	11.4	1.0
theta_pr[14]	-0.443	0.00481	0.59	-1.42	-0.444	0.516	15012.0	11.2	1.0
theta_pr[15]	0.383	0.00531	0.639	-0.641	0.363	1.46	14488.0	10.8	1.0
theta_pr[16]	0.0258	0.00474	0.579	-0.939	0.0239	0.98	14918.0	11.1	1.0
theta_pr[17]	-0.676	0.00482	0.582	-1.62	-0.686	0.287	14548.0	10.9	1.0
